county_fips,state,county,socioeconomic,material_hardship,healthcare_access,preventive_resources,life_expectancy,socioeconomic_z,material_hardship_z,healthcare_access_z,preventive_resources_z,adversity_domain_balanced
04003,AZ,Cochise County,-0.06605544929414334,-0.06517994724743761,-0.02936339358318063,0.5585528737717395,76.08943236599998,-0.07007856734828,-0.02682211707312939,-0.02796495739344729,0.8048245669167665,0.2047055973969663
04005,AZ,Coconino County,-1.0083206070059825,-0.2068755875285016,-0.5227744983569634,0.10081610578361505,75.864470435,-1.1244814483853143,-0.17769130823370077,-0.7709776892310601,0.1566589123374179,-0.5769709460246261
04007,AZ,Gila County,0.4852756352541712,0.7344340745633768,0.17679808466661806,0.33796899644612166,69.59372656900001,0.5468656963711632,0.824559904786938,0.2824873240246882,0.4924727891366622,0.646181929045531
04009,AZ,Graham County,0.3925095000012493,0.3634090002567457,0.2664755565788177,0.9200219000097682,73.54325541500002,0.44305958672907775,0.42951420860391343,0.4175298934867663,1.3166729137985493,0.784785289257638
04012,AZ,La Paz County,1.1200674213609652,1.1231344225035733,0.3839896140569842,1.7406009559608382,69.329962473,1.2572032087493294,1.2384251936641926,0.5944907280350813,2.4786314850366544,1.6765048290626992
04013,AZ,Maricopa County,-1.1446581687344919,-0.5079598827041027,-0.34267521724893024,-0.6653806124743046,77.47043179699999,-1.2770443620233323,-0.4982681728019476,-0.49977167549648605,-0.928293034190674,-0.9643953896589941
04015,AZ,Mohave County,0.7339130952511062,0.11590415332445729,0.21332727146991365,0.7359518646631945,72.78422452100003,0.8250931698257985,0.16598559197938656,0.33749551215812496,1.0560255651635557,0.7178976796988349
04017,AZ,Navajo County,0.7151724469601397,1.6865219294845475,0.020176863734293338,1.0907062884640022,67.131288084,0.8041222219044282,1.8382871041618674,0.04663620494210795,1.5583658825656652,1.278707961184656
04019,AZ,Pima County,-0.6830774120437205,-0.02144105820668646,-0.40300513540693883,-0.7230642077795688,76.48589885399998,-0.7605314933231163,0.0197484817028865,-0.59062065896773,-1.0099743146214757,-0.7048854886676695
04021,AZ,Pinal County,-0.25998074523378867,0.001991370180470296,0.5105186218247774,0.039942287729331324,78.111967714,-0.2870826548614613,0.04469795446496975,0.785026901235628,0.07046020407257818,0.18457805233479208
04023,AZ,Santa Cruz County,0.33786254493618695,1.161435955406844,0.8470479955165787,0.6465198845525449,79.86550247599999,0.38190917021529613,1.2792064151461262,1.291796219702804,0.9293878511264558,1.1687889386486687
