county_fips,county_population22,county_age22,county_income22,county_bachelor22,county_hs22
22009,39529,38.6,38696,0.12278288,0.77986837
22011,36553,37.3,68525,0.178830313,0.88158979
22013,12958,42.1,34268,0.123821013,0.85676683
22015,128877,36,64598,0.275725134,0.90268456
22017,236259,38.7,47572,0.24287295,0.87283826
22019,210770,36.7,64370,0.235546819,0.887005
22021,9658,40.2,45707,0.12054675,0.7993311
22023,5447,43.3,69847,0.143979721,0.90291508
22025,8895,38.8,48259,0.175564029,0.74992056
22027,14203,42.3,32034,0.116517038,0.78530746
22029,18677,37.8,38929,0.175649508,0.85791512
22031,26821,39.3,49807,0.163222132,0.82386764
22033,454369,34,62083,0.381819395,0.9083663
22035,7371,33.9,30856,0.117939168,0.67721912
22037,19452,44.3,64709,0.161266116,0.84378198
22039,32335,36.9,34526,0.122274701,0.76508754
22041,19752,39,41129,0.153470633,0.78207475
22043,22185,37.9,57362,0.120254372,0.80445151
22045,69958,37.4,55190,0.141560759,0.82712396
22047,30210,39.9,59410,0.149280239,0.79687792
22049,15093,41.4,40406,0.128295581,0.83252878
22051,436171,39.8,63257,0.297786418,0.87210417
22053,32277,37.9,52470,0.152014908,0.83130678
22055,243175,36.2,66617,0.346364846,0.89544413
22057,97220,38.8,61381,0.186189536,0.82035242
22059,14764,38.3,59926,0.176960096,0.82885502
22061,48323,28.3,37001,0.365731234,0.88656932
22063,143425,36.6,77978,0.217381687,0.88690633
22065,10028,36.2,34508,0.140218562,0.76496845
22067,25438,40,37875,0.128675836,0.80946078
22069,37478,33.3,41310,0.228325376,0.87546294
22071,380408,37.9,51116,0.407356999,0.88681199
22073,159585,36.5,49261,0.258231259,0.88006153
22075,23305,36.4,77996,0.190037969,0.86292554
22077,20652,43.4,53045,0.147745902,0.81004098
22079,129536,37.7,55407,0.223009998,0.87636557
22081,7631,37.8,43821,0.106441477,0.79615082
22083,20028,39.5,48125,0.163343956,0.80130438
22085,22209,41.1,40777,0.133121609,0.85834326
22087,44038,35.6,55857,0.16824612,0.81173603
22089,52191,38.8,79191,0.271632978,0.90691006
22091,10872,42.2,46402,0.120145142,0.79129149
22093,20090,40.4,62946,0.186679041,0.88892062
22095,41986,37.9,65114,0.163778506,0.86410635
22097,82574,37.3,44478,0.141162869,0.78549584
22099,51856,39.5,50806,0.141992498,0.82791544
22101,49114,39.5,47322,0.123225978,0.80077627
22103,266168,40.6,76914,0.363870608,0.91254041
22105,133953,35.7,55274,0.214919746,0.83248986
22107,4127,47.4,35653,0.142178487,0.78350865
22109,108862,36.9,63088,0.1704666,0.8237474
22111,21049,42.5,47068,0.173688101,0.85916818
22113,57202,38.6,56194,0.18739831,0.84800294
22115,48452,31.5,56547,0.187323804,0.8779145
22117,45514,40.6,41803,0.117201967,0.83069408
22119,36761,41.5,34263,0.144064133,0.86678194
22121,27377,36.4,80510,0.230824668,0.88556574
22123,9800,41,45035,0.114344202,0.81590876
22125,15358,42.6,71985,0.211632207,0.83350143
22127,13665,40.7,44922,0.132748777,0.83911093
23001,111532,40.8,64500,0.228080155,0.91971558
23003,67237,48.5,50843,0.214015529,0.90625124
23005,303357,42.1,87710,0.506275304,0.96251912
23007,29839,46.3,56890,0.28776878,0.93898352
23009,55851,48.9,64149,0.36595032,0.95048477
23011,124003,44.3,62118,0.298692498,0.94562259
23013,40729,49,68904,0.378512184,0.93686106
23015,35466,51.3,69638,0.392278134,0.94784995
23017,58276,48.2,54780,0.214799519,0.91123012
23019,152640,42.4,59438,0.297837725,0.93923089
23021,16936,51.2,51805,0.20833652,0.92007648
23023,36868,46.7,77591,0.386575736,0.94296482
23025,50656,47,53527,0.197471769,0.91801761
23027,39772,47,62694,0.332614846,0.93153038
23029,31096,48.6,51669,0.246262819,0.90935164
23031,212691,45.2,79743,0.331894318,0.94713356
24001,68161,41.9,55248,0.208268982,0.90551822
24003,588109,38.8,116009,0.441293527,0.93545808
24005,850737,39.5,88157,0.411625631,0.91713689
24009,93244,40.4,128078,0.355756046,0.94473012
24011,33320,39.5,65326,0.177081053,0.8442002
24013,173225,41.5,111672,0.387544688,0.94181272
24015,103876,41,86869,0.26752351,0.91449109
24017,167035,38.8,116882,0.310594692,0.94444691
24019,32557,43.8,57490,0.191537703,0.87760964
24021,273829,38.9,115724,0.43625081,0.93269298
24023,28856,47.6,64447,0.246222015,0.9051306
24025,261059,40.4,106417,0.387722931,0.94169601
24027,332011,39.2,140971,0.640116135,0.95225876
24029,19289,48.5,71635,0.373549219,0.90535893
24031,1056910,39.8,125583,0.600283341,0.91256429
24033,957189,38.2,97935,0.356340949,0.8714026
24035,50316,44.6,108332,0.365718405,0.93262352
24037,113814,37,113668,0.349177163,0.91816283
24039,24672,38,52149,0.168474416,0.84661636
24041,37663,51.4,81667,0.414526779,0.92202075
24043,154645,40.9,73017,0.22976593,0.88432264
24045,103815,36.1,69421,0.289481292,0.8854704
24047,52827,50.6,76689,0.320880322,0.93516817
24510,584548,36,58349,0.34901675,0.87061852
25001,229436,54.5,90447,0.460559966,0.95902053
25003,128763,47.5,69744,0.37955106,0.93401747
25005,576699,41,80628,0.296840317,0.86088357
25007,20543,49.2,93225,0.431641867,0.94187969
25009,806103,40.9,94378,0.417436091,0.8994345
25011,70980,47.1,70383,0.39801087,0.93686915
25013,464575,39.5,66619,0.286475131,0.86660093
25015,153931,39.3,84025,0.504015641,0.95237379
25017,1623109,38.8,121304,0.584673018,0.93424208
25019,14065,40.5,135590,0.57372762,0.9727419
25021,722112,40.7,120621,0.562943508,0.942383
25023,529548,42.7,105387,0.405427824,0.93112677
25025,785443,33.6,87669,0.492382057,0.87106016
25027,858898,40.2,88524,0.383676467,0.91398974
26001,10238,59.3,50295,0.199763033,0.91220379
26003,8866,47.2,55528,0.207101493,0.93736666
26005,120189,40.4,75543,0.241336183,0.91674964
26007,28911,47.6,49133,0.167309032,0.92793127
26009,23662,51.5,68850,0.324502943,0.94251916
26011,15031,50,53487,0.145761513,0.89366216
26013,8245,46.5,51911,0.155580429,0.91301567
26015,62581,42.2,75182,0.236303541,0.93126868
26017,103752,43.6,57887,0.200859591,0.90971631
26019,18058,50.4,71327,0.324389006,0.9344405
26021,153938,42.5,60379,0.300758908,0.91632578
26023,44795,40.9,60600,0.160616239,0.88815322
26025,134011,40,58191,0.220449625,0.91138715
26027,51604,45.3,65183,0.211673489,0.8967658
26029,26174,49.5,69764,0.329890582,0.94697822
26031,25709,52,59557,0.225072653,0.89698367
26033,36670,40.8,58408,0.228659488,0.9227138
26035,30998,48.2,47816,0.121645953,0.87110799
26037,79249,41.4,82594,0.322425671,0.95105149
26039,13197,51.4,57998,0.195695299,0.9099385
26041,36839,47.6,53852,0.196998124,0.92329765
26043,25937,47.2,59651,0.238787942,0.95977313
26045,109072,41.2,77158,0.302771002,0.94763878
26047,34072,45.8,69690,0.378772112,0.95549508
26049,405280,40.5,58594,0.227868343,0.90997062
26051,25461,50.7,53717,0.143715732,0.89049979
26053,14597,50.6,47913,0.223664459,0.96203091
26055,95315,42.8,75553,0.386608476,0.94900608
26057,41534,39.6,57934,0.181283479,0.91895109
26059,45698,42.8,59425,0.195625952,0.90293296
26061,37414,31.9,52736,0.357732577,0.94220746
26063,31461,49.3,54475,0.165949018,0.91336548
26065,282540,33,62548,0.406405964,0.9358255
26067,66663,39.1,71720,0.168446077,0.91314026
26069,25319,53.1,46224,0.163268427,0.89820573
26071,11585,53.4,52241,0.198544233,0.92732363
26073,64938,28.9,52638,0.306538376,0.92638088
26075,160637,41.1,62581,0.224815396,0.92009417
26077,261426,34.6,67905,0.404824859,0.94366146
26079,17934,43.3,56380,0.173414409,0.88446736
26081,657321,35.6,76247,0.385889094,0.9241399
26083,2088,57.2,55560,0.382929642,0.98096886
26085,12285,51.8,45946,0.121551545,0.82254719
26087,88687,44.5,75402,0.191081302,0.91979769
26089,22426,55.2,82345,0.486391072,0.9624758
26091,99263,42,65484,0.224801405,0.91129404
26093,194302,43.6,96135,0.381393735,0.96084414
26095,5442,47.7,51015,0.172848485,0.91757576
26097,10843,52.7,60620,0.257226792,0.92632197
26099,878453,41,73876,0.268007337,0.90631022
26101,25058,50,59467,0.225205853,0.90313106
26103,66376,39.1,63115,0.346849798,0.95411932
26105,29178,46.7,60744,0.242030142,0.93502042
26107,40128,40.6,54132,0.237493418,0.91954412
26109,23433,49.6,54074,0.16655255,0.92668036
26111,83503,41.7,73643,0.356231351,0.94986598
26113,15089,42.6,57667,0.168623767,0.90352278
26115,154823,42.6,72573,0.225976058,0.91670305
26117,66901,40.6,61250,0.143644193,0.88136953
26119,9261,56.2,46345,0.151895282,0.88151077
26121,175947,39.4,61347,0.206937139,0.92143451
26123,50130,42.4,59065,0.182579564,0.89430202
26125,1272264,41.1,92620,0.495342529,0.94744578
26127,26707,43.8,60691,0.195957447,0.8968617
26129,20820,50.6,50377,0.145687349,0.88176838
26131,5862,59.2,48316,0.152075627,0.93588163
26133,23022,43.5,54875,0.165373722,0.89317818
26135,8264,52,48692,0.137824675,0.85422078
26137,25221,44.6,62865,0.262588339,0.94340769
26139,296183,35.8,83932,0.364973942,0.94178392
26141,13083,56.1,55986,0.198348713,0.92102963
26143,23556,57,49898,0.185106833,0.90686482
26145,189821,41,56579,0.228766747,0.90549181
26147,160257,44.1,66887,0.19895288,0.91921466
26149,60887,39.8,62281,0.171817629,0.87224316
26151,40759,45.2,55740,0.152721393,0.90855295
26153,8062,51.8,55071,0.20135637,0.88955272
26155,68124,43.2,62498,0.191766137,0.92106294
26157,53218,44.7,59815,0.153046642,0.91534364
26159,75636,40.8,65531,0.222209467,0.88430337
26161,370231,34.4,84245,0.574152759,0.9576209
26163,1781641,37.7,57223,0.26497814,0.87780884
26165,33766,42.2,58652,0.198549065,0.89974969
27001,15859,56.2,56406,0.183426218,0.92577336
27003,363985,38.8,95782,0.314533614,0.94172181
27005,35202,42.5,68683,0.263064329,0.93141227
27007,46274,35,62173,0.314403034,0.9243832
27009,41300,36.2,70346,0.236480293,0.91651696
27011,5161,47.7,63024,0.203416978,0.9335291
27013,69022,31.4,70906,0.351635888,0.94834685
27015,25880,42,67038,0.239372212,0.92982555
27017,36362,41.6,74660,0.25097641,0.94129823
27019,107216,38.5,116308,0.49762009,0.96293838
27021,30288,49,61970,0.248480483,0.93885912
27023,12466,41.8,62112,0.197886424,0.90732784
27025,56927,40.8,97446,0.235724707,0.95195452
27027,65307,32.8,75006,0.36686064,0.94256045
27029,8541,41.6,62723,0.182634214,0.87571207
27031,5611,52.2,71937,0.464015993,0.97201244
27033,11481,41.4,63586,0.225128205,0.91307692
27035,66558,45,65975,0.271570543,0.94307456
27037,439179,38.4,101360,0.44120968,0.95581638
27039,20893,38.3,92890,0.303036845,0.95754174
27041,39081,44.2,72472,0.284053513,0.95650308
27043,13931,44.6,64000,0.214033317,0.93255931
27045,21251,42.1,73234,0.232949087,0.91882805
27047,30857,44.1,65679,0.170727264,0.8851496
27049,47697,42,78338,0.277901355,0.94477563
27051,6091,44.3,67600,0.190366444,0.93270339
27053,1270787,37.2,92595,0.525680809,0.93820374
27055,18826,44.6,71580,0.266800178,0.94815309
27057,21479,48.1,67197,0.295898812,0.9411652
27059,41257,40.2,84063,0.197006092,0.92463011
27061,45054,46.8,63962,0.246727489,0.94416135
27063,9990,44.4,68368,0.230769231,0.9345039
27065,16145,44.8,68995,0.149817613,0.91332291
27067,43686,40,73285,0.258961428,0.90132207
27069,4191,48,66000,0.272056357,0.96041597
27071,12072,50.6,59779,0.170777157,0.92710731
27073,6736,48.7,66967,0.207805476,0.94115243
27075,10915,49.7,73860,0.260541068,0.9287107
27077,3786,51.2,61667,0.212319339,0.96008259
27079,28795,41.3,87180,0.246613826,0.94858032
27081,5630,44.6,64750,0.223517486,0.93258996
27083,25352,36.8,68919,0.2750911,0.92823173
27085,36727,41.3,73296,0.189132052,0.93508985
27087,5389,35.1,52739,0.137079345,0.86940414
27089,9017,42.8,69396,0.185073681,0.92600222
27091,19960,44.8,61674,0.230774638,0.94032054
27093,23352,42.3,75926,0.200313972,0.94084772
27095,26680,40.8,68088,0.166585353,0.90648886
27097,34023,42.2,66264,0.174685574,0.92394699
27099,40082,39.1,66972,0.239869551,0.90966001
27101,8170,46.7,71500,0.215821152,0.91229579
27103,34380,37.1,79113,0.349054914,0.95090925
27105,22194,36.4,62973,0.17045617,0.79372229
27107,6457,43.7,65278,0.218686982,0.92829935
27109,162307,37.6,90420,0.476636706,0.94932109
27111,60072,46.1,67990,0.265599851,0.93181553
27113,13995,39.8,71504,0.196575908,0.9529703
27115,29090,45.6,65059,0.153960857,0.91178938
27117,9380,40,68341,0.205156951,0.92680974
27119,31128,39.3,69540,0.266657135,0.934277
27121,11312,46.2,71212,0.223911457,0.95232304
27123,547202,35.7,78108,0.447241972,0.91192681
27125,3912,42.9,73889,0.173372348,0.95025604
27127,15428,40.4,65617,0.20003858,0.9300733
27129,14707,42.3,66313,0.179587067,0.9137125
27131,67152,37.1,78214,0.299523533,0.92469494
27133,9659,40.9,75060,0.27419852,0.9397349
27135,15294,42.1,70122,0.199714422,0.92936697
27137,200122,41.2,66491,0.316706416,0.94894131
27139,151347,37.3,118268,0.4287643,0.94905137
27141,97820,36.6,99431,0.272659293,0.94402555
27143,14950,41.9,74781,0.178499376,0.93150159
27145,158622,34.9,73105,0.284452567,0.92706685
27147,37396,39.9,79722,0.283527032,0.92650034
27149,9682,33.8,69737,0.286134163,0.93603043
27151,9806,43.8,58362,0.228797422,0.93115571
27153,25277,43.3,63216,0.148359161,0.89026892
27155,3345,45.3,63456,0.161896625,0.93848783
27157,21460,45.4,75063,0.267002845,0.94517714
27159,14108,40,54747,0.183632096,0.92477593
27161,18953,40.2,71856,0.21966687,0.92924817
27163,268651,39.8,110828,0.478908502,0.96196777
27165,11205,41,65197,0.181890284,0.87825512
27167,6454,41.9,67114,0.242081949,0.93333333
27169,49792,35.6,66162,0.317956157,0.93149581
27171,142543,37.4,102980,0.330858504,0.94927856
27173,9569,42.3,70605,0.193889897,0.92589232
28001,29425,41.5,37271,0.202886415,0.82518964
28003,34717,40.1,47716,0.176160206,0.81897877
28005,12683,48.2,34866,0.092402014,0.87541055
28007,17842,39.1,42680,0.161885246,0.84084699
28009,7637,41.7,38750,0.110003691,0.77999262
28011,30688,36.6,37845,0.271693597,0.82231199
28013,13193,42.8,44505,0.119573496,0.78315744
28015,9930,45.5,42285,0.179948586,0.78812069
28017,17024,39.3,40224,0.112748518,0.7603767
28019,8208,43,41887,0.173293975,0.86942177
28021,9044,33.9,34282,0.222895097,0.8214495
28023,15553,42.1,46329,0.126789366,0.85666481
28025,18598,39.5,37412,0.180111539,0.81674652
28027,21264,35.7,36075,0.200327552,0.8129234
28029,28210,39.6,46889,0.213406736,0.84887737
28031,18323,37.8,40164,0.157091267,0.82854563
28033,186214,37.1,79666,0.274476967,0.91213208
28035,77917,31.9,49340,0.286642676,0.89519475
28037,7690,42.7,43942,0.164826799,0.84316711
28039,24547,36.4,51349,0.160136181,0.86022903
28041,13672,39.7,50000,0.113572854,0.81117764
28043,21474,38.4,45745,0.220772122,0.82036215
28045,46010,45.4,63623,0.243653011,0.90365063
28047,208748,37.6,55211,0.248014966,0.89095167
28049,226541,36.1,48596,0.313238331,0.88938835
28051,16848,35.5,28818,0.147483019,0.81036568
28053,7744,38.4,31907,0.186234022,0.74768928
28055,1206,43.1,17900,0.051625239,0.64340344
28057,23888,39.9,57252,0.152591111,0.85247234
28059,143721,39.4,60045,0.235964948,0.88737554
28061,16320,41.5,43914,0.149015105,0.88631746
28063,7207,41.3,31544,0.197320341,0.75862769
28065,11291,44.5,36473,0.141600595,0.85493062
28067,67152,37.7,49451,0.207430902,0.86130494
28069,8980,39.7,42947,0.165430017,0.8
28071,56172,30.7,59748,0.450805452,0.91771995
28073,64425,37.3,67972,0.336018837,0.91193241
28075,72741,38.5,45649,0.204275198,0.84193496
28077,11933,41.1,41096,0.139005689,0.82908731
28079,21335,40.5,46669,0.169443484,0.81327342
28081,83343,37.4,64479,0.283197979,0.87273055
28083,27920,34.4,33115,0.192243608,0.83194484
28085,34855,40.7,47069,0.191849031,0.87338382
28087,58547,37.1,53687,0.261106541,0.88032188
28089,109257,38.4,79105,0.495466463,0.92559264
28091,24362,40.3,38399,0.112676901,0.82777645
28093,33980,41.9,51431,0.139849814,0.82766622
28095,34168,41.4,51190,0.160745216,0.84909805
28097,9803,42,36845,0.168751862,0.756479
28099,28970,37,47400,0.153134805,0.82314086
28101,21275,38.2,49160,0.161659094,0.85739411
28103,10261,40.4,42298,0.133552927,0.81089984
28105,51388,25.4,42953,0.444482785,0.90936278
28107,33157,39.4,47894,0.160379489,0.81870341
28109,56351,40.8,54220,0.15936853,0.86886646
28111,11511,42.3,48333,0.107839339,0.85935684
28113,40098,37.3,40131,0.167374681,0.82706418
28115,31202,35.7,54414,0.178545295,0.80052685
28117,24945,38,51578,0.184813494,0.83489511
28119,6113,40.1,31192,0.143747005,0.75203642
28121,157185,38.9,76460,0.327376415,0.90021397
28123,27943,36.7,44968,0.110842968,0.77663037
28125,3910,37,41000,0.160493827,0.79729192
28127,25889,40.4,50867,0.164635183,0.80100913
28129,14310,42.8,51983,0.144795918,0.82040816
28131,18360,39.4,55894,0.142917405,0.85607019
28133,25867,36.7,37403,0.173542932,0.77033086
28135,12621,37.7,35428,0.116729733,0.78133242
28137,28094,38.3,61286,0.180589748,0.83549428
28139,21769,39.6,47968,0.158451939,0.79254014
28141,18837,43.6,45545,0.147957662,0.81484794
28143,9787,33.2,41676,0.16917111,0.83632251
28145,27880,38.6,55970,0.176912273,0.77576707
28147,13888,40,37145,0.182773785,0.8147592
28149,44341,39.9,54117,0.267533504,0.87659207
28151,44604,37.9,38394,0.20599047,0.80098707
28153,19760,38.8,34875,0.198413328,0.82451408
28155,9942,40.1,55657,0.179126573,0.84826055
28157,8531,38.9,34928,0.114671438,0.85312297
28159,17741,41.9,45516,0.174061157,0.85473274
28161,12499,41.8,47006,0.123423725,0.84466019
28163,27467,36.8,41867,0.118749032,0.77039789
29001,25299,29,51020,0.342947793,0.91995962
29003,18069,41.5,68774,0.261158069,0.94470337
29005,5270,48.1,58521,0.213119004,0.90666321
29007,24873,40.4,51745,0.153668666,0.86796262
29009,34701,43.2,55592,0.149006758,0.85525292
29011,11683,40.7,48105,0.183068651,0.86632487
29013,16101,40.7,54122,0.138765923,0.88508447
29015,19616,54.1,50229,0.150468771,0.87620494
29017,10658,44.7,52306,0.116990546,0.84296218
29019,184043,31.8,66564,0.497171426,0.94763535
29021,84544,38.6,58303,0.23349501,0.89622444
29023,42280,40.7,47245,0.13902397,0.83593723
29025,8876,42.7,58269,0.168147417,0.89848634
29027,44517,39.6,70599,0.24870416,0.90171051
29029,43227,52.6,59834,0.22555458,0.91741065
29031,81703,36.9,65070,0.33633298,0.9184033
29033,8513,43.7,59101,0.207439678,0.91370643
29035,5299,42,45737,0.148354713,0.83407697
29037,108205,39.9,82473,0.278600634,0.94088977
29039,14314,44.8,43589,0.173329295,0.85806582
29041,7417,45.7,61910,0.214463363,0.92079587
29043,89568,39.1,75787,0.318742985,0.92812108
29045,6693,42.8,53362,0.129151292,0.89624484
29047,253085,37.5,82264,0.349463364,0.93800545
29049,21155,40.9,66494,0.223390455,0.93807606
29051,76890,39.6,70667,0.357963168,0.92517376
29053,16893,38.8,62239,0.233451588,0.90456001
29055,23023,42.3,52367,0.135894105,0.84214758
29057,7598,46.5,46806,0.143965362,0.89410067
29059,17158,41.7,46547,0.133165618,0.88888889
29061,8418,40.4,59706,0.200818214,0.87068659
29063,11838,41.7,67910,0.146117674,0.89230416
29065,14509,43.7,51410,0.172947049,0.85602427
29067,11803,47,47848,0.157484959,0.84758759
29069,28174,39.4,44868,0.136370955,0.80030054
29071,104858,40.9,70111,0.213763453,0.90423638
29073,14801,46.3,62638,0.193469922,0.88923192
29075,6219,40.2,53799,0.211478924,0.87616099
29077,299188,36.3,54968,0.32391866,0.93131002
29079,9878,40.2,51045,0.149947518,0.85440096
29081,8190,42.2,51809,0.16918429,0.90758841
29083,22064,44.2,54903,0.15883327,0.89147879
29085,8452,55.7,33302,0.100649351,0.89393939
29087,4274,47.8,55153,0.210694845,0.93627922
29089,10142,38.3,59023,0.264050092,0.88530849
29091,39960,40.7,46401,0.179746835,0.86197028
29093,9538,45.1,53401,0.188363636,0.86341818
29095,715526,37,65169,0.329618171,0.9174914
29097,122788,36.6,54963,0.247413622,0.88278388
29099,226984,39.9,77217,0.227616881,0.91183608
29101,54025,31,62503,0.284269271,0.92364524
29103,3772,41.9,49167,0.159727782,0.85188151
29105,36060,39.5,49202,0.168849296,0.87318855
29107,32858,41.4,78397,0.228596415,0.91700918
29109,38231,38.7,52225,0.153319698,0.85828351
29111,9987,39.1,49779,0.149788036,0.8641859
29113,60172,37.1,82543,0.183231043,0.90744407
29115,11892,42,58435,0.196135975,0.9037662
29117,14402,39.2,58772,0.194787245,0.87520979
29119,23381,38.2,46494,0.11831963,0.79278006
29121,15173,43,54113,0.174734017,0.91258507
29123,12649,41.4,54042,0.160955348,0.8824276
29125,8454,45.2,56491,0.183572489,0.87036121
29127,28525,39,62492,0.247237426,0.89693277
29129,3517,41.7,55592,0.204809287,0.91003317
29131,24855,41.1,53490,0.211058195,0.89139273
29133,12305,42.1,40833,0.136836028,0.79318707
29135,15401,37.6,66792,0.186658921,0.86368477
29137,8668,45.8,50245,0.163826999,0.89973788
29139,11421,43.8,58660,0.159920289,0.87744426
29141,21169,46,48841,0.138732583,0.79729368
29143,16341,41.8,44092,0.130337681,0.83321422
29145,59019,40.2,60313,0.221951159,0.89343058
29147,21140,33.5,53917,0.260486711,0.9418828
29149,8783,44.7,41365,0.143019481,0.85762987
29151,13374,41.4,70313,0.230718232,0.92762431
29153,8688,52.6,39125,0.103785104,0.80937118
29155,15555,39.2,37426,0.116371767,0.82218549
29157,18970,41.4,61486,0.202948365,0.85640086
29159,43059,38,57581,0.18538206,0.87557265
29161,44843,36,53242,0.315590708,0.91769987
29163,17719,39.9,53363,0.153616403,0.86422344
29165,107033,38.7,92543,0.443142172,0.96369385
29167,31877,38.9,54487,0.202675585,0.8790731
29169,53726,27.7,62541,0.269402985,0.94504749
29171,4698,46.1,50950,0.184186882,0.9344115
29173,10356,45.5,62615,0.157618214,0.91485922
29175,24652,39.8,51480,0.170933209,0.8963812
29177,23122,42,69779,0.151298621,0.89660743
29179,6102,46.2,43856,0.141753146,0.78737028
29181,10839,41.1,42541,0.118585483,0.82172295
29183,406262,39.4,99596,0.419662286,0.95437139
29185,9330,48.2,43483,0.12360867,0.89352665
29186,18494,44,61215,0.163800288,0.91461474
29187,66814,39.4,53083,0.155016875,0.86862941
29189,999703,40.2,78067,0.460789306,0.94191788
29195,23219,35.5,55396,0.249898222,0.87929163
29197,4066,39.4,53728,0.123599701,0.92382375
29199,4720,36,58656,0.146082792,0.83236401
29201,38055,39.4,54621,0.211688463,0.86371221
29203,7132,46.9,46767,0.149483531,0.85948158
29205,6049,42.9,50387,0.175594523,0.88469853
29207,28656,41.3,51703,0.148847377,0.81453696
29209,31314,54.6,58392,0.206100916,0.90314899
29211,5983,43.9,53438,0.143897112,0.85755884
29213,56202,42.3,54467,0.238161417,0.8983426
29215,24828,42.6,42870,0.151851432,0.84899785
29217,19777,41.8,53318,0.177598083,0.8836478
29219,35729,41.3,75531,0.191564361,0.88266278
29221,23580,39.8,49364,0.122733954,0.81651151
29223,11081,49.2,42758,0.110504609,0.8215672
29225,39265,36.8,65103,0.183696039,0.87910265
29227,1982,48.7,43536,0.156428571,0.94
29229,18475,41.1,43573,0.128426063,0.8240604
29510,298018,36.5,52941,0.386171811,0.89976441
30001,9469,42.3,55867,0.364402882,0.94297103
30003,13090,31.6,52463,0.198196986,0.89303014
30005,7030,33.6,58507,0.237767057,0.89110958
30007,6977,47.4,61679,0.222637795,0.93326772
30009,10645,50.7,66780,0.313892609,0.95823694
30011,1332,56.8,46486,0.213279678,0.94265594
30013,84423,37.9,61351,0.276014811,0.93367824
30015,5897,42.4,51791,0.245158127,0.92326551
30017,11957,42.8,61114,0.266317016,0.94428904
30019,1535,52.4,47378,0.260169492,0.96186441
30021,8915,42.8,68168,0.246223079,0.95210543
30023,9435,49.6,46436,0.202247191,0.90469744
30025,2941,37.2,79750,0.180976864,0.96503856
30027,11496,46.7,58321,0.275793651,0.94642857
30029,105950,42.3,68025,0.348924092,0.95590759
30031,119685,33.5,83434,0.528854637,0.97577716
30033,976,42,61786,0.213973799,0.97088792
30035,13781,34.2,41078,0.20472628,0.86699917
30037,841,54.9,54792,0.233944954,0.91284404
30039,3368,54.7,53917,0.314606742,0.90391321
30041,16238,33.4,58427,0.236510791,0.90427658
30043,12273,47.4,73875,0.332665777,0.93691589
30045,2039,50.2,58750,0.272727273,0.94214876
30047,31509,43.7,58009,0.319434373,0.92295141
30049,71487,41.2,71967,0.427144605,0.95029805
30051,1993,36.9,48047,0.27219369,0.76595745
30053,20157,52.5,44593,0.174600103,0.92389061
30055,1746,54,79022,0.213432836,0.96940299
30057,8742,54.3,61226,0.316357359,0.96389009
30059,1948,57.6,55753,0.362416107,0.97248322
30061,4652,50.3,56098,0.260479907,0.93090489
30063,118541,36.7,66840,0.444922887,0.96383714
30065,4924,52,54875,0.197183099,0.91115926
30067,17320,46.2,67602,0.36344756,0.9689957
30069,416,49.6,57981,0.238390093,0.99690402
30071,4233,45.9,61250,0.200462351,0.93163804
30073,5987,41.6,59861,0.218742413,0.87958242
30075,1773,49.9,60313,0.254916242,0.89293518
30077,6998,45.5,60994,0.19384223,0.92512297
30079,1283,47.2,44107,0.224210526,0.86210526
30081,44876,49,67424,0.28797412,0.93022497
30083,11366,38.3,67515,0.141588227,0.95717884
30085,10799,30.4,51038,0.198317697,0.93222258
30087,8310,36.4,57656,0.194390339,0.89676665
30089,12615,54.7,47110,0.180846691,0.90649404
30091,3700,43.8,67457,0.255013243,0.9046538
30093,35306,40.3,56297,0.276589619,0.93534589
30095,8978,48,78380,0.292750076,0.92933619
30097,3697,43.6,64872,0.236020054,0.96027767
30099,6238,42.4,65224,0.254878909,0.89842464
30101,5018,40.4,54040,0.222847496,0.87366348
30103,680,54.3,70096,0.321561338,0.94052045
30105,7552,43.2,59725,0.196129512,0.93263863
30107,2060,49.1,48272,0.20696452,0.92378449
30109,1119,46.4,58750,0.225097025,0.95084088
30111,165524,38.4,72300,0.342613231,0.95302492
31001,31143,38,61502,0.270510741,0.92415081
31003,6302,42.5,61924,0.204757463,0.93633396
31005,485,44.1,66667,0.314285714,0.96507937
31007,670,54.1,62375,0.303921569,0.91176471
31009,384,57.7,52083,0.208074534,0.90372671
31011,5397,43.6,66800,0.179877235,0.9394182
31013,10778,40.9,67893,0.180656443,0.9188862
31015,1767,55.6,57120,0.169024572,0.9523455
31017,2691,46.9,44267,0.213279678,0.92454728
31019,50103,34.2,70093,0.351650122,0.92551889
31021,6717,44.9,54950,0.233961465,0.91022655
31023,8373,43,75690,0.25306828,0.92376837
31025,26749,40.8,87673,0.312726879,0.95383865
31027,8375,41.7,72035,0.233028838,0.94698191
31029,3704,43.2,57313,0.243968872,0.87937743
31031,5473,41.5,62373,0.259269138,0.9781275
31033,9489,41.4,54038,0.238331828,0.92306534
31035,6088,39.5,73933,0.215737862,0.93255202
31037,10563,36.4,71205,0.128259551,0.73135233
31039,9000,41.8,68917,0.239549314,0.92129327
31041,10566,42.1,62288,0.258033639,0.94680706
31043,21308,31.7,66112,0.142602357,0.78551489
31045,8279,35.3,53760,0.360301216,0.95636223
31047,24037,35.9,67462,0.160229544,0.78767167
31049,1858,51,58875,0.208011244,0.89739986
31051,5579,41.4,60568,0.222222222,0.84364123
