county_fips,pop_total,pop_density,area_land,median_income
39083,62657,119.2333,525.4991205,71246
39085,232236,1012.935,229.2703874,76835
39087,57994,127.9111,453.3929269,51846
39089,178844,262.0704,682.4274028,78505
39091,46098,100.5398,458.5050433,69125
39093,313101,638.283,490.5363268,67272
39095,430014,1266.004,339.6624479,57265
39097,43961,94.19789,466.6877406,77062
39099,227979,554.0367,411.4872131,54279
39101,65366,161.8744,403.8070045,55106
39103,182347,432.6576,421.4580145,89968
39105,22242,51.71337,430.1015634,46255
39107,42321,91.51535,462.4470167,73278
39109,108818,267.6415,406.5812073,71440
39111,13401,29.40601,455.7232296,55381
39113,536121,1162.067,461.3514009,61942
39115,13851,33.26162,416.4259603,51056
39117,35049,86.2992,406.1335512,70412
39119,86393,130.0031,664.5458682,56810
39121,14216,35.71751,398.0120371,51547
39123,40367,158.4873,254.7017577,69515
39125,18827,45.20995,416.4348561,65331
39127,35451,86.90377,407.9339611,62899
39129,58809,117.338,501.1931916,67600
39131,27151,61.66729,440.282009,50832
39133,161217,330.7639,487.408022,69796
39135,40929,96.47916,424.2263362,66355
39137,34400,71.28881,482.5441477,79453
39139,125008,252.4257,495.2268319,56557
39141,76957,111.6669,689.1657691,58048
39143,58885,144.2392,408.2455363,60814
39145,73716,120.817,610.1459621,46360
39147,55062,99.92625,551.0263924,62476
39149,48145,118.0911,407.6938735,73502
39151,374199,650.5615,575.1939422,63130
39153,539361,1306.613,412.7932392,68360
39155,201749,326.6773,617.5788923,53537
39157,92840,163.5759,567.5654034,61953
39159,63411,146.883,431.7110597,104496
39161,28833,70.47054,409.1497196,64841
39163,12790,31.01657,412.3602858,50967
39165,243189,605.8259,401.417273,103128
39167,59639,94.36938,631.9740663,59053
39169,116680,210.3142,554.7890662,70320
39171,36973,87.8928,420.6601606,60632
39173,131564,213.1758,617.1619266,70537
39175,21818,53.6228,406.8791917,68552
40001,19726,34.37296,573.8812689,44955
40003,5683,6.558078,866.5649045,75028
40005,14117,14.47224,975.4533782,49181
40007,5071,2.79419,1814.83748,62981
40009,22295,24.72619,901.6755166,51499
40011,8661,9.328069,928.4880331,56843
40013,46528,51.44923,904.3478132,54289
40015,26910,21.0604,1277.753614,52443
40017,156681,174.7555,896.5727903,82364
40019,48202,58.61842,822.3012616,56390
40021,47412,63.2897,749.1266338,52410
40023,14285,18.54273,770.382689,43252
40025,2272,1.238276,1834.80834,57100
40027,295060,547.535,538.8878837,71757
40029,5287,10.23081,516.7724453,47117
40031,121777,113.8824,1069.321995,57150
40033,5537,8.75225,632.6373466,60208
40035,14144,18.57983,761.255456,48018
40037,72076,75.87791,949.894279,61657
40039,28391,28.7132,988.7786847,58669
40041,40791,55.29076,737.7543494,53290
40043,4504,4.505677,999.6277975,61310
40045,3755,3.049185,1231.476705,57768
40047,62456,59.00384,1058.507378,64165
40049,25806,32.17123,802.1452208,53600
40051,55314,50.26076,1100.5405,74349
40053,4152,4.14893,1000.739969,58980
40055,5531,8.651855,639.2849264,55204
40057,2499,4.651396,537.2580753,55729
40059,3272,3.150444,1038.583765,59934
40061,11651,20.202,576.7251555,46239
40063,13409,16.66806,804.4729535,44799
40065,24776,30.86765,802.6525775,60954
40067,5420,7.141392,758.9556461,48346
40069,10410,16.18847,643.050269,48476
40071,43859,47.69304,919.6100306,53746
40073,15290,17.0251,898.0857672,65167
40075,8446,8.320542,1015.078013,42679
40077,9537,13.20718,722.1072901,42735
40079,48525,30.53013,1589.413313,46750
40081,33734,35.42106,952.3711647,57656
40083,49919,67.11922,743.7362768,80565
40085,10158,19.76595,513.9140289,60758
40087,42393,74.28018,570.7175292,80150
40089,31003,16.75132,1850.779454,47046
40091,19159,30.98726,618.2864538,43467
40093,7678,8.039791,954.9999707,67621
40095,15494,41.70774,371.4897459,53734
40097,39324,60.00314,655.3657546,56552
40099,13837,33.23208,416.3748095,60213
40101,66606,82.1647,810.6400617,50289
40103,10981,15.00729,731.7111894,66813
40105,9460,16.71917,565.8174293,50960
40107,11349,18.35046,618.4584886,45429
40109,795822,1122.62,708.8971841,62505
40111,36900,52.90752,697.4433549,50819
40113,46004,20.47642,2246.681433,58189
40115,30472,64.72153,470.8170694,46186
40117,15682,27.592,568.3531754,56279
40119,82058,119.81,684.9011748,46658
40121,43758,33.51787,1305.512446,53054
40123,38116,52.91295,720.3529406,59457
40125,72734,92.32623,787.7934878,58270
40127,10845,7.77119,1395.539167,42274
40129,3423,2.999646,1141.134578,57574
40131,95870,141.8726,675.7469579,75312
40133,23592,37.28085,632.8181289,43239
40135,39538,58.69866,673.5758899,47494
40137,43140,49.57411,870.212279,57065
40139,21144,10.35814,2041.292571,55682
40141,7013,8.050425,871.1341798,46306
40143,668923,1173.053,570.2409123,65229
40145,82269,146.408,561.9161788,75082
40147,52579,126.5367,415.5237291,59426
40149,10930,10.89634,1003.089448,60600
40151,8661,6.732316,1286.481574,50724
40153,20411,16.42358,1242.786126,61207
41001,16685,5.438456,3067.966647,51657
41003,95615,141.6081,675.2084658,72882
41005,420925,225.0082,1870.709789,95740
41007,41190,49.74009,828.1047294,68025
41009,52865,80.25848,658.6842812,83265
41011,64908,40.66806,1596.043645,57563
41013,24987,8.387914,2978.929237,74969
41015,23404,14.37254,1628.382624,64300
41017,199352,66.06286,3017.610719,82042
41019,111322,22.10667,5035.675384,56440
41021,1983,1.646024,1204.721418,58409
41023,7237,1.598351,4527.791567,56045
41025,7496,0.7396562,10134.43816,45462
41027,23965,45.8936,522.186129,80254
41029,222604,79.97982,2783.252012,67690
41031,24659,13.84018,1781.695903,69345
41033,87994,53.69912,1638.648766,56068
41035,69506,11.68172,5949.978777,57219
41037,8201,1.007666,8138.609421,54663
41039,382218,83.92847,4554.092278,65157
41041,50334,51.30977,980.9827073,57794
41043,128598,56.16829,2289.51231,69523
41045,31538,3.189616,9887.710738,48371
41047,345815,292.8541,1180.843921,70926
41049,12140,5.978737,2030.529056,64975
41051,808098,1874.853,431.0193128,83668
41053,87600,118.2308,740.9237726,77353
41055,1900,2.306905,823.6144785,57171
41057,27345,24.78737,1103.182649,63098
41059,79904,24.85002,3215.450018,70322
41061,26286,12.90465,2036.940551,61946
41063,7439,2.364667,3145.896966,62238
41065,26639,11.18752,2381.136221,61316
41067,599541,827.7844,724.2719333,100121
41069,1407,0.8199198,1716.021418,50774
41071,107674,150.395,715.9412692,80125
42001,104604,201.6696,518.6899337,78975
42003,1245310,1706.013,729.9533805,72537
42005,65538,100.3151,653.3210563,61011
42007,167629,385.6244,434.6950055,67194
42009,47613,47.03707,1012.244109,58337
42011,428483,500.329,856.402547,74617
42013,122640,233.4704,525.2913542,59386
42015,60159,52.43183,1147.375571,60650
42017,645163,1067.502,604.3672048,107826
42019,194562,246.4413,789.4862586,82932
42021,133263,193.8342,687.5102618,54221
42023,4536,11.4478,396.2334714,46186
42025,65018,170.5061,381.3236509,64538
42027,158665,143.2953,1107.259098,70087
42029,536474,714.7781,750.5462543,118574
42031,37489,62.39478,600.8355745,58690
42033,79707,69.60339,1145.159727,56982
42035,37860,42.55704,889.6295242,59011
42037,64924,134.3566,483.2217107,59457
42039,83876,82.85233,1012.355307,58734
42041,261269,478.969,545.4820887,82849
42043,286108,545.1025,524.8701384,71046
42045,575312,3129.907,183.8111868,86390
42047,30886,37.3515,826.9011285,61672
42049,270495,338.5839,798.9009741,59396
42051,128417,162.3973,790.7583572,55579
42053,6959,16.28755,427.2589618,46188
42055,156084,202.103,772.2991396,71808
42057,14545,33.24181,437.5513462,63153
42059,35781,62.12708,575.932392,66283
42061,44123,50.44982,874.5918761,61300
42063,83394,100.7898,827.4051741,57170
42065,44326,67.93888,652.4393349,56607
42067,23535,60.13171,391.3907987,61915
42069,215672,469.9903,458.8860798,63739
42071,553202,586.0663,943.9239162,81458
42073,85907,240.3847,357.3729855,57585
42075,143258,395.9205,361.8352394,72532
42077,374110,1083.307,345.3406579,74973
42079,325396,365.6643,889.876333,60836
42081,114022,92.78232,1228.919461,63437
42083,40459,41.29758,979.6941021,57861
42085,110600,164.4518,672.5377013,57353
42087,46146,112.2672,411.0372094,58012
42089,168128,276.3645,608.3559306,80656
42091,856399,1773.19,482.9708987,107441
42093,18165,139.3755,130.3313282,72626
42095,314299,849.9445,369.787684,82201
42097,91340,199.5726,457.6780309,55952
42099,45941,83.30953,551.4494863,76103
42101,1593208,11858.07,134.356465,57537
42103,58996,108.2703,544.8954111,76416
42105,16390,15.15839,1081.249278,56491
42107,143201,183.9261,778.5788784,63574
42109,39797,121.0429,328.784226,65914
42111,73802,68.65005,1075.046637,57357
42113,5880,13.06842,449.9394808,62910
42115,38540,46.80048,823.4958185,63968
42117,41186,36.3227,1133.891623,59707
42119,42908,135.804,315.9553789,64914
42121,50475,74.85931,674.2648198,59278
42123,38492,43.52909,884.2821635,57925
42125,209631,244.6075,857.0096356,74403
42127,51227,70.58302,725.769392,59240
42129,354414,344.8572,1027.712413,69454
42131,26219,66.00119,397.2504336,67968
42133,457051,505.383,904.3656048,79183
44001,50658,2099.232,24.13168401,105875
44003,170168,1009.492,168.5678729,85732
44005,85442,834.1461,102.4305039,96319
44007,657984,1606.871,409.4816069,72579
44009,129998,394.7964,329.2785851,99510
45001,24368,49.60964,491.1948627,49759
45003,169865,158.6503,1070.688389,63212
45005,8073,19.78217,408.0948267,37096
45007,204592,286.6015,713.8554032,62347
45009,13311,33.83865,393.3667276,43920
45011,20653,37.66191,548.3789547,42470
45013,189071,328.223,576.0443801,81260
45015,231419,209.6871,1103.639399,77874
45017,14145,37.11118,381.1519621,55550
45019,409840,446.4112,918.0773841,78795
45021,56200,143.0158,392.9635257,47011
45023,32171,55.40407,580.6612973,50022
45025,43536,54.48907,798.9859289,46326
45027,31163,51.32185,607.2072859,48677
45029,38561,36.4987,1056.503551,46795
45031,63025,112.4211,560.6154654,44317
45033,28255,69.75226,405.0764838,42454
45035,162139,285.2155,568.4788532,73686
45037,26181,52.2885,500.7028357,60033
45039,20942,30.51414,686.3048323,44521
45041,137015,171.1606,800.5054788,56088
45043,63594,78.16145,813.6235627,59782
45045,528251,672.1299,785.9357989,71328
45047,69309,152.1255,455.6040754,47553
45049,18890,33.73367,559.9746717,40157
45051,356578,314.6763,1133.158214,59880
45053,29444,44.94167,655.16041,60452
45055,65779,90.52836,726.6120708,61343
45057,97611,177.7757,549.0683293,72186
45059,67456,94.62582,712.8709353,52077
45061,16557,40.36479,410.184251,39099
45063,295934,423.3651,699.0043197,71280
45065,9612,26.7844,358.8655762,55569
45067,29212,59.69288,489.3715708,35972
45069,26585,55.39999,479.8737291,34275
45071,37918,60.1581,630.3058084,56706
45073,78775,125.7251,626.5654235,56710
45075,84159,76.06732,1106.375251,41020
45077,131106,263.8275,496.9383333,57628
45079,416161,549.5269,757.3077991,59850
45081,18952,41.86298,452.7149686,51041
45083,330119,408.3717,808.3787014,61955
45085,105199,158.1754,665.0783309,53970
45087,27158,52.87932,513.5845386,42305
45089,30879,33.05517,934.1655266,40848
45091,282987,415.5248,681.0351121,80158
46003,2590,3.655817,708.4600052,71490
46005,19089,15.16567,1258.697736,63813
46007,3391,2.862468,1184.64193,44821
46009,7018,12.45321,563.5494466,57554
46011,34631,43.71402,792.2173168,64438
46013,38278,22.3452,1713.030454,70379
46015,5247,6.420534,817.2217632,64821
46017,1859,3.943529,471.4051803,42917
46019,10369,4.608424,2250.009844,58106
46021,1534,2.090839,733.6768139,66932
46023,9302,8.478388,1097.142603,60729
46025,3837,4.007261,957.5118464,59340
46027,14953,36.29099,412.0306472,55963
46029,28402,41.30689,687.5850359,65747
46031,3906,1.581572,2469.694247,48125
46033,8515,5.46905,1556.943072,75943
46035,19966,45.83213,435.6332647,55606
46037,5485,5.333059,1028.4903,57558
46039,4298,6.901771,622.7386999,76997
46041,5275,2.291111,2302.376419,55077
46043,2823,6.537737,431.8007589,75048
46045,4014,3.564893,1125.980494,76806
46047,7079,4.06865,1739.889229,54886
46049,2140,2.179862,981.7132496,56734
46051,7533,11.05443,681.4460978,70851
46053,3983,3.924332,1014.949716,48272
46055,1755,0.9693234,1810.541207,53109
46057,6196,12.22046,507.0186024,76995
46059,3075,2.140421,1436.63309,72857
46061,3443,7.92255,434.5822761,86827
46063,1176,0.4401906,2671.569666,71484
46065,17812,24.0207,741.5270557,83750
46067,7401,9.103172,813.0133113,69139
46069,1319,1.532599,860.629433,69712
46071,2838,1.522628,1863.882563,26078
46073,1836,3.489614,526.1326493,66607
46075,1006,1.037464,969.6720016,61250
46077,5172,6.214576,832.2369246,65964
46079,11207,19.90973,562.8906142,74884
46081,26047,32.5566,800.0528806,62977
46083,65801,113.982,577.2930531,92317
46085,3719,2.264528,1642.28507,60284
46087,5714,9.951144,574.205323,74873
46089,2251,1.98035,1136.668,58529
46091,4363,5.205938,838.0814614,74018
46093,29970,8.634563,3470.934061,70256
46095,1989,1.521443,1307.311274,41397
46097,2312,4.054929,570.1702402,62037
46099,197742,245.0818,806.8407174,73110
46101,6346,12.21844,519.3791106,71469
46102,13695,6.54136,2093.601224,32279
46103,110386,39.75345,2776.765199,67823
46105,2970,1.034677,2870.460052,64410
46107,2587,3.004165,861.1377782,71786
46109,10242,9.301984,1101.055467,59022
46111,2373,4.168704,569.241717,65806
46115,6355,4.226808,1503.498722,65795
46117,2979,2.062403,1444.431736,82298
46119,1318,1.309193,1006.727037,66875
46121,9353,6.735594,1388.593133,33792
46123,5607,3.477665,1612.288749,56758
46125,8687,14.07796,617.0640235,72312
46127,16700,36.24472,460.7567664,82036
46129,5317,7.515669,707.4553241,57697
46135,23311,44.72657,521.1891082,68847
46137,2455,1.251754,1961.24782,46023
47001,77337,229.3463,337.2061708,60633
47003,50533,106.6909,473.6391613,59955
47005,15933,40.40768,394.3062223,47737
47007,14816,36.44276,406.5553354,51783
47009,135951,243.2823,558.8198988,70935
47011,108859,331.1181,328.7618383,60692
47013,39397,82.04468,480.1895793,48258
47015,14481,54.51458,265.6353558,57651
47017,28381,47.48706,597.6576015,49700
47019,56315,165.0216,341.258378,47994
47021,41184,136.1463,302.4980934,77014
47023,17392,60.86732,285.7362675,57471
47025,32092,73.84191,434.6041202,42406
47027,7592,32.0975,236.5293553,39572
47029,36186,82.96972,436.1350369,45110
47031,58080,135.3961,428.9635442,57424
47033,13955,52.55562,265.5282109,59136
47035,61552,90.34409,681.306335,56002
47037,709786,1409.769,503.4769397,71863
47039,11483,34.39273,333.8786743,48466
47041,20209,66.38637,304.4149147,46907
47043,54563,111.3759,489.899388,68492
47045,36818,71.86094,512.3506426,53150
47047,42228,59.91697,704.7753179,81074
47049,18642,37.38818,498.6067889,47884
47051,42980,77.51163,554.4974324,57933
47053,50455,83.70868,602.7451556,55455
47055,30317,49.62423,610.9313618,56877
47057,23648,84.28059,280.5865417,47098
47059,70399,113.151,622.1687761,51975
47061,13550,37.59252,360.4440607,47948
47063,64531,400.3451,161.1884534,49656
47065,367193,677.2733,542.1637104,69069
47067,6726,30.25317,222.32381,31809
47069,25519,38.2154,667.7675294,43566
47071,26824,46.44953,577.4869814,46902
47073,57107,117.2495,487.0555508,53647
47075,17806,33.40041,533.1072978,44890
47077,27845,53.54716,520.0088834,51576
47079,32305,57.4922,561.9023409,48025
47081,24996,40.8109,612.4834308,54669
47083,8253,41.2045,200.2936724,51544
47085,19032,35.85784,530.7625642,54185
47087,11730,37.98455,308.8097582,42357
47089,55017,199.9515,275.1517799,60393
47091,17982,60.2533,298.4400793,47571
47093,481406,947.0107,508.3426919,68580
47095,6898,41.6081,165.7850338,32064
47097,25171,53.34022,471.8953385,46702
47099,44377,71.90868,617.1299512,51038
47101,12637,44.79745,282.0919325,44613
47103,35365,62.00664,570.3421267,61374
47105,55507,242.1012,229.27187,75008
47107,53532,124.4592,430.1167851,57982
47109,25895,46.0076,562.8417367,46920
47111,25365,82.58351,307.1436501,51215
47113,98644,177.0434,557.1739792,55280
47115,28852,57.90617,498.2543672,58139
47117,34567,92.06522,375.4620886,65325
47119,102002,166.3604,613.1387543,71500
47121,12839,65.79543,195.1351373,59434
47123,46489,73.12189,635.7740036,52123
47125,222305,412.3103,539.1691884,67890
47127,6558,50.74965,129.2225539,69250
47129,21124,40.45349,522.179902,51971
47131,30670,56.29095,544.8477692,50638
47133,22576,52.07992,433.4875992,46580
47135,8432,20.32959,414.7648684,55978
47137,5042,30.93819,162.9700833,44317
47139,17620,40.54253,434.6053557,53775
47141,80157,199.8398,401.1063403,54371
47143,33031,104.7031,315.4730045,55568
47145,53777,149.0624,360.7684607,66460
47147,73297,153.8768,476.3357236,74440
47149,343727,555.0551,619.2665232,78291
47151,21917,41.1741,532.3005975,39744
47153,16065,60.42859,265.85098,53038
47155,98455,166.1653,592.5123236,60103
47157,926440,1218.111,760.554418,59621
47159,20034,63.74264,314.2951025,57677
47161,13724,29.84931,459.7760546,57257
47163,158722,383.8096,413.5435994,54357
47165,196845,371.7888,529.4537952,81883
47167,61116,134.1408,455.6109449,70674
47169,11596,101.4153,114.3416819,62018
47171,17845,95.90797,186.0637748,49855
47173,19860,88.82598,223.583232,57094
47175,6182,22.61029,273.4153208,44730
47177,41163,95.13641,432.6734857,52948
47179,133282,408.1541,326.5482435,58507
47181,16325,22.23784,734.1091495,49360
47183,32946,56.76888,580.3532063,47769
47185,27420,72.79422,376.6782425,48220
47187,248897,427.0234,582.8649832,125943
47189,149096,261.0738,571.0875448,89462
48001,58077,54.6547,1062.61684,57445
48003,18362,12.23545,1500.721356,86458
48005,86608,108.5497,797.8650094,57055
48007,24048,95.40257,252.0687015,58168
48009,8649,9.575006,903.2892137,69954
48011,1912,2.103126,909.1229766,70417
48013,49403,40.50946,1219.542206,67442
48015,30406,47.03203,646.49561,73556
48017,6902,8.346112,826.9718501,69830
48019,21182,26.77898,790.9936015,70965
48021,98435,110.8218,888.2280412,80151
48023,3475,4.005853,867.4806771,52716
48025,30977,35.19156,880.2394204,50283
48027,372821,353.7769,1053.830662,62858
48029,2014059,1623.816,1240.324956,67275
48031,11608,16.36654,709.2518297,79717
48033,686,0.7643941,897.442799,80625
48035,18404,18.72283,982.9713126,63868
48037,92747,104.8061,884.9392661,56628
48039,374600,274.7796,1363.274319,91972
48041,234548,400.1582,586.1381906,57562
48043,9454,1.528842,6183.763409,47747
48045,1290,1.433332,900.0007351,35446
48047,7059,7.48287,943.3545854,30566
48049,38159,40.40331,944.4523264,53792
48051,17958,27.24697,659.0823679,71745
48053,49684,49.94371,994.80005,71482
48055,46141,84.73372,544.5412102,66779
48057,20127,39.70362,506.9311271,62267
48059,13869,15.42076,899.3721979,63906
48061,421854,473.0807,891.716774,47435
48063,12543,64.04477,195.8473815,53968
48065,5801,6.303826,920.2348119,83199
48067,28637,30.56414,936.9477357,54303
48069,7381,8.252049,894.4444221,59886
48071,47037,78.77626,597.0961286,106103
48073,50824,48.26797,1052.95492,56971
48075,6781,9.735671,696.5108286,56063
48077,10290,9.451131,1088.758614,75227
48079,2529,3.262879,775.0822876,41597
48081,3305,3.625309,911.6464169,40230
48083,7808,6.182525,1262.914441,51034
48085,1079153,1282.77,841.2679348,113255
48087,2865,3.119418,918.4405302,52045
48089,20582,21.43308,960.291189,63352
48091,165201,295.2506,559.5281028,93744
48093,13651,14.55714,937.7530027,57383
48095,3235,3.28842,983.7551309,55750
48097,41860,47.84949,874.8264285,66374
48099,82927,78.80943,1052.247112,63281
48101,1647,1.828855,900.5635424,47625
48103,4636,5.905212,785.0691509,71364
48105,2949,1.050467,2807.323833,64103
48107,5157,5.728736,900.1985183,50268
48109,2181,0.5721171,3812.15656,35924
48111,7165,4.766712,1503.132512,71969
48113,2604053,2982.39,873.1429489,70732
48115,12342,13.70867,900.3059597,45268
48117,18585,12.41631,1496.821835,51942
48119,5278,20.55037,256.8323498,68491
48121,914870,1041.169,878.6949129,104180
48123,19826,21.81135,908.9763937,61100
48125,1570,1.741109,901.724147,46638
48127,8672,6.525772,1328.88486,27374
48129,3298,3.557573,927.0365361,51711
48131,9960,5.553458,1793.477295,50697
48133,17812,19.22487,926.5080271,52902
48135,162300,180.7583,897.8839315,70566
48137,1380,0.6515974,2117.872114,40809
48139,195509,208.9325,935.7518444,93248
48141,863832,852.5492,1013.234211,55417
48143,42788,39.50225,1083.178677,59654
48145,17013,22.22483,765.4950926,45172
48147,36052,40.46991,890.8346077,65835
48149,24564,25.85865,949.9337171,72881
48151,3680,4.09366,898.9509326,60461
48153,5386,5.428655,992.1425798,49321
48155,1075,1.526129,704.3965547,41944
48157,832607,966.1356,861.7910261,109987
48159,10445,36.72757,284.3912481,67915
48161,19599,22.32917,877.7306088,55902
48163,18151,16.01322,1133.500801,56042
48165,21523,14.3261,1502.363124,73299
48167,350801,924.5987,379.4089301,83913
48169,5735,6.419181,893.4161672,56215
48171,26953,25.47055,1058.202352,70162
48173,1068,1.18638,900.2176937,112188
48175,7092,8.323835,852.0110889,58125
48177,19736,18.50216,1066.686369,64255
48179,21272,22.97256,925.9740817,54563
48181,137008,146.8736,932.8292795,66608
48183,124245,454.4765,273.380479,63811
48185,29442,37.38827,787.4663203,63484
48187,173828,244.3973,711.2517525,88111
48189,32525,32.37349,1004.680114,50721
48191,2847,3.22244,883.4920193,43873
48193,8244,9.862252,835.9145448,54890
48195,5270,5.729445,919.8098895,62350
48197,3541,5.094127,695.1141889,60455
48199,56576,63.52742,890.5761355,70164
48201,4726177,2768.681,1707.01413,70789
48203,69098,76.77055,900.0586566,63427
48205,5369,3.67249,1461.951014,78065
48207,5408,5.988044,903.1330431,52786
48209,245351,362.4883,676.8521615,79990
48211,3371,3.719576,906.2861079,67798
48213,82627,94.56259,873.7810739,59778
48215,873167,555.8187,1570.956616,49371
48217,36138,37.68859,958.85778,60669
48219,21495,23.6627,908.3918412,53283
48221,62459,148.4529,420.7329084,80013
48223,37008,48.22322,767.4310645,63766
48225,22107,17.95855,1231.001373,51043
48227,34488,38.28633,900.7914724,67243
48229,3329,0.7283587,4570.549893,35163
48231,101596,120.8878,840.4158166,66885
48233,20595,23.20761,887.4244545,62211
48235,1561,1.484484,1051.54385,54708
48237,8588,9.427297,910.9716215,58861
48239,15010,18.09649,829.4427557,67176
48241,33032,35.19078,938.6550362,48818
48243,1992,0.8796427,2264.555851,38125
48245,254942,290.7858,876.7345764,57294
48247,4830,4.251113,1136.173097,42292
48249,39060,45.14688,865.1759746,46626
48251,182690,251.9691,725.0491292,77058
48253,19758,21.27707,928.6053588,59361
48255,14805,19.79934,747.7523819,57798
48257,149773,191.8236,780.7849859,84075
48259,45376,68.49684,662.4538739,104196
48261,116,0.07953039,1458.561915,45455
48263,635,0.7035958,902.506878,68553
48265,52810,47.86409,1103.332395,66713
48267,4316,3.450094,1250.980338,62386
48269,216,0.2371351,910.8731747,59375
48271,3157,2.320413,1360.533426,52386
48273,30860,35.0162,881.3062238,52487
48275,3333,3.918313,850.6211704,48750
48277,50149,55.27089,907.3310672,58246
48279,13024,12.81661,1016.181388,54519
48281,21829,30.63597,712.5283978,73269
48283,6965,4.68486,1486.704056,62798
48285,20379,21.01558,969.7092651,58530
48287,17543,27.88855,629.0394921,66448
48289,15928,14.8422,1073.156379,57363
48291,93523,80.73788,1158.353376,59605
48293,22222,24.54303,905.4301348,53102
48295,3038,3.258909,932.2137894,71625
48297,11374,10.93975,1039.694751,55949
48299,21637,23.16433,934.0653007,64241
48301,96,0.1435369,668.8177768,
48303,311509,347.8209,895.601765,61911
48305,5619,6.300267,891.8670141,52996
48307,7638,7.167787,1065.600885,53214
48309,261090,251.8505,1036.686292,59781
48311,670,0.5878228,1139.79932,60313
48313,13556,29.08605,466.0652822,65768
48315,9668,25.38189,380.9014961,48040
48317,5228,5.713937,914.95585,70217
48319,3959,4.262324,928.8359575,77583
48321,36251,33.1628,1093.122396,56412
48323,57806,45.17953,1279.473072,48497
48325,51432,38.80604,1325.360741,73060
48327,1964,2.177319,902.026604,40945
48329,169393,188.1397,900.3575553,90123
48331,25080,24.6764,1016.355844,56985
48333,4501,6.015574,748.2246003,59315
48335,8947,9.820071,911.0931973,49869
48337,20197,21.69608,930.9057123,63336
48339,629989,604.4883,1042.185672,95946
48341,21284,23.65682,899.6980805,59041
48343,11993,47.59331,251.9892077,51532
48345,1223,1.235895,989.5659625,66528
48347,64768,68.4417,946.323705,51153
48349,52834,52.32632,1009.702087,56261
48351,12333,13.20906,933.6771475,38871
48353,14657,16.07132,911.9972077,47437
48355,353245,420.9078,839.2456243,64027
48357,9924,10.81417,917.6845854,62240
48359,2171,1.446829,1500.523178,71103
48361,84761,253.9384,333.785738,71910
48363,28569,29.99216,952.5490805,65242
48365,22540,27.78067,811.3554812,58205
48367,151188,167.2952,903.7200667,95721
48369,9809,11.13619,880.8217984,65575
48371,15114,3.172654,4763.83494,59325
48373,50536,47.80876,1057.044712,57315
48375,117905,129.7956,908.3898644,47974
48377,6168,1.599895,3855.252531,29012
48379,12257,53.40973,229.4900393,60291
48381,141489,155.0207,912.7105516,78038
48383,3308,2.814567,1175.313998,70319
48385,2830,4.047721,699.15881,46842
48387,11627,11.13809,1043.895641,44583
48389,14022,5.320728,2635.353702,57487
48391,6718,8.719189,770.4844965,54304
48393,764,0.8267882,924.05773,62667
48395,16912,19.77654,855.1546648,59410
48397,110631,869.6806,127.2087685,121303
48399,9858,9.379012,1051.070198,55424
48401,52755,57.08189,924.1985801,61661
48403,9980,20.29651,491.7101763,47061
48405,7920,14.92484,530.6589776,45888
48407,27666,48.60139,569.2429031,54839
48409,68942,99.43732,693.3211428,63842
48411,5779,5.090226,1135.313072,54087
48413,2474,1.887625,1310.641662,53774
48415,16883,18.64609,905.4445658,58932
48417,3134,3.427812,914.285799,60924
48419,24157,30.36366,795.5892182,49231
48421,2414,2.615782,922.8597631,66169
48423,234667,254.665,921.4733041,69053
48425,9337,50.14304,186.207306,87899
48427,65716,53.72557,1223.179104,35979
48429,9260,10.32651,896.7212512,44712
48431,1392,1.507392,923.4493565,63558
48433,1331,1.452561,916.3126563,66591
48435,3345,2.300653,1453.935212,56778
48437,6989,7.851401,890.1596146,40290
48439,2113854,2443.058,865.2493154,78872
48441,143029,156.2243,915.53635,61806
48443,862,0.3655706,2357.957538,52813
48445,11816,13.29357,888.8508456,42694
48447,1439,1.576896,912.5523053,55221
48449,31301,77.03895,406.3009651,57634
48451,119276,78.35146,1522.320147,67215
48453,1289054,1296.451,994.2944724,92731
48455,13735,19.79692,693.7949921,51165
48457,19962,21.59479,924.3898396,50898
48459,41261,70.77603,582.9798377,60456
48461,3284,2.645565,1241.32257,55284
48463,24833,16.00145,1551.921791,55000
48465,47693,15.16591,3144.749607,57250
48467,60053,71.27347,842.571564,62334
48469,91209,103.4014,882.0866815,66308
48471,77182,98.41853,784.2222713,47193
48473,57463,111.949,513.2964137,71643
48475,11347,13.57942,835.6026978,70771
48477,35807,59.26407,604.1940828,70043
48479,267282,79.51324,3361.477839,59984
48481,41614,38.31358,1086.142163,59712
48483,4980,5.445403,914.5329044,58158
48485,129584,206.4776,627.593629,58862
48487,12795,13.17787,970.9458793,50769
48489,20308,34.38461,590.6130716,42839
48491,617396,553.3029,1115.837312,102851
48493,50381,62.68364,803.7344544,89708
48495,7582,9.012577,841.2688244,89155
48497,70062,77.46836,904.3950597,85385
48499,45341,70.26962,645.2432799,61748
48501,7630,9.540898,799.7150875,80317
48503,17903,19.57685,914.4983096,65565
48505,13896,13.9181,998.4123355,35061
48507,9700,7.47645,1297.407092,49243
49001,7102,2.74961,2582.91181,80268
49003,58291,10.08267,5781.303845,72769
49005,134428,115.4205,1164.680856,72719
49007,20338,13.74799,1479.34328,53734
49009,638,0.9159886,696.5151777,61250
49011,363032,1117.998,324.7160311,101285
49013,19779,6.113077,3235.522883,70821
49015,9898,2.217972,4462.635212,67056
