county_fips,pop_total,White,pct_white,BlackAmerican ,pct_black,NativeAmerican,pct_native,AsianAmerican,pct_asian,NativeHawaiian_PI,pct_nativehawaiian,OtherRace,pct_otherrace,Multiracial,pct_multiracial,Latino,pct_latino
27089,9017,8303,0.920816236,30,0.003327049,31,0.003437951,25,0.002772541,0,0,17,0.001885328,174,0.019296884,437,0.048464012
27091,19960,18150,0.909318637,122,0.006112224,24,0.001202405,98,0.00490982,2,0.0001002,152,0.00761523,336,0.016833667,1076,0.053907816
27093,23352,21724,0.930284344,75,0.003211716,15,0.000642343,49,0.002098321,0,0,61,0.002612196,430,0.01841384,998,0.042737239
27095,26680,23529,0.881896552,108,0.004047976,1177,0.044115442,160,0.005997001,26,0.000974513,67,0.002511244,905,0.03392054,708,0.026536732
27097,34023,32347,0.950739206,110,0.003233107,27,0.000793581,111,0.003262499,0,0,92,0.002704053,732,0.021514858,604,0.017752697
27099,40082,30078,0.750411656,1529,0.038146799,14,0.000349284,2165,0.054014271,190,0.004740282,155,0.003867073,887,0.022129634,5064,0.126341001
27101,8170,7382,0.903549572,47,0.005752754,2,0.000244798,110,0.013463892,0,0,73,0.008935129,176,0.021542228,380,0.046511628
27103,34380,29770,0.865910413,1037,0.030162885,73,0.002123328,502,0.014601513,0,0,72,0.002094241,1224,0.035602094,1702,0.049505526
27105,22194,12357,0.556772101,1094,0.049292602,43,0.001937461,1080,0.0486618,0,0,15,0.000675858,947,0.04266919,6658,0.299990989
27107,6457,5681,0.87982035,75,0.011615301,118,0.018274741,8,0.001238965,0,0,0,0,222,0.034381292,353,0.054669351
27109,162307,125916,0.775789091,11317,0.06972589,202,0.001244555,10062,0.061993629,106,0.000653083,528,0.003253094,5527,0.034052752,8649,0.053287905
27111,60072,54732,0.911106672,600,0.009988014,138,0.002297243,298,0.004960714,30,0.000499401,197,0.003279398,1833,0.030513384,2244,0.037355174
27113,13995,12454,0.889889246,169,0.012075741,163,0.011647017,175,0.012504466,0,0,56,0.004001429,342,0.024437299,636,0.045444802
27115,29090,25690,0.883121348,616,0.021175662,578,0.019869371,303,0.01041595,0,0,34,0.001168787,962,0.033069783,907,0.031179099
27117,9380,7994,0.852238806,59,0.006289979,83,0.008848614,80,0.008528785,0,0,21,0.002238806,428,0.045628998,715,0.076226013
27119,31128,26418,0.848689283,752,0.024158314,375,0.012047032,334,0.010729889,8,0.000257003,229,0.007356721,894,0.028720123,2118,0.068041635
27121,11312,10670,0.94324611,50,0.004420085,18,0.001591231,89,0.007867751,0,0,30,0.002652051,245,0.021658416,210,0.018564356
27123,547202,326115,0.595968216,64532,0.117930856,2101,0.003839533,81680,0.14926846,100,0.000182748,2153,0.003934562,28508,0.052097763,42013,0.076777863
27125,3912,3566,0.911554192,32,0.008179959,60,0.015337423,0,0,0,0,0,0,105,0.026840491,149,0.038087935
27127,15428,13247,0.858633653,106,0.006870625,566,0.036686544,400,0.025926886,0,0,33,0.002138968,478,0.030982629,598,0.038760695
27129,14707,12647,0.859930645,90,0.006119535,109,0.007411437,118,0.00802339,0,0,29,0.00197185,323,0.021962331,1391,0.094580812
27131,67152,53811,0.801331308,4258,0.063408387,159,0.002367763,1440,0.021443888,52,0.000774363,36,0.000536097,1536,0.022873481,5860,0.087264713
27133,9659,8950,0.926596956,16,0.001656486,65,0.006729475,67,0.006936536,0,0,0,0,235,0.024329641,326,0.033750906
27135,15294,13710,0.896429973,129,0.00843468,199,0.013011639,462,0.030207925,0,0,34,0.002223094,512,0.033477181,248,0.016215509
27137,200122,180574,0.902319585,3132,0.015650453,3374,0.016859716,1914,0.009564166,34,0.000169896,363,0.001813894,6949,0.034723818,3782,0.018898472
27139,151347,117789,0.778271125,7635,0.050446986,556,0.003673677,9624,0.063588971,14,9.25E-05,692,0.004572274,6520,0.04307981,8517,0.056274654
27141,97820,85839,0.877519935,3119,0.031885095,247,0.002525046,1302,0.013310162,0,0,550,0.005622572,3845,0.03930689,2918,0.029830301
27143,14950,13082,0.875050167,143,0.009565217,39,0.002608696,67,0.004481605,9,0.000602007,15,0.001003344,208,0.013913043,1387,0.09277592
27145,158622,131729,0.830458574,12732,0.080266293,162,0.001021296,2973,0.018742671,37,0.000233259,339,0.002137156,4672,0.02945367,5978,0.03768708
27147,37396,31819,0.850866403,1140,0.030484544,52,0.001390523,158,0.004225051,0,0,53,0.001417264,1081,0.028906835,3093,0.082709381
27149,9682,8272,0.854368932,151,0.015595951,144,0.01487296,103,0.010638298,33,0.003408387,9,0.00092956,202,0.020863458,768,0.079322454
27151,9806,8642,0.881297165,85,0.008668162,44,0.004487049,0,0,78,0.007954314,12,0.001223741,387,0.039465633,558,0.056903936
27153,25277,22179,0.877437987,112,0.004430906,59,0.002334138,122,0.004826522,54,0.002136329,56,0.002215453,815,0.03224275,1880,0.074375915
27155,3345,2885,0.862481315,19,0.00568012,185,0.055306428,0,0,0,0,18,0.005381166,91,0.027204783,147,0.043946188
27157,21460,20169,0.939841566,45,0.002096925,48,0.002236719,117,0.005452004,92,0.004287046,15,0.000698975,297,0.013839702,677,0.031547064
27159,14108,12928,0.916359512,76,0.005387014,24,0.001701162,71,0.005032606,0,0,4,0.000283527,694,0.049191948,311,0.02204423
27161,18953,16771,0.884873107,159,0.008389173,173,0.009127843,159,0.008389173,0,0,10,0.000527621,451,0.023795705,1230,0.064897378
27163,268651,214472,0.798329431,12826,0.047742238,489,0.001820205,18550,0.069048691,83,0.000308951,798,0.002970397,8953,0.033325765,12480,0.046454322
27165,11205,7806,0.69665328,45,0.004016064,7,0.000624721,157,0.014011602,0,0,16,0.001427934,130,0.011601963,3044,0.271664436
27167,6454,5932,0.919119926,31,0.004803223,18,0.002788968,4,0.000619771,0,0,27,0.004183452,209,0.032383018,233,0.036101642
27169,49792,44936,0.902474293,678,0.013616645,119,0.002389942,1180,0.023698586,4,8.03E-05,72,0.001446015,1215,0.02440151,1588,0.031892674
27171,142543,128129,0.898879636,2010,0.014101008,204,0.001431147,1902,0.013343342,7,4.91E-05,599,0.004202241,4931,0.03459307,4761,0.033400448
27173,9569,8474,0.88556798,78,0.008151322,216,0.022572892,53,0.005538719,0,0,0,0,257,0.026857561,491,0.051311527
28001,29425,10834,0.368190314,15707,0.533797791,57,0.001937128,264,0.008971963,0,0,158,0.005369584,354,0.012030586,2051,0.069702634
28003,34717,28038,0.807615865,3274,0.094305384,20,0.000576087,139,0.004003802,44,0.001267391,31,0.000892934,1960,0.056456491,1211,0.034882046
28005,12683,7348,0.579358196,5101,0.40219191,11,0.000867303,4,0.000315383,0,0,26,0.002049988,184,0.014507609,9,0.000709611
28007,17842,9387,0.526118148,7528,0.421925793,21,0.001176998,47,0.002634234,0,0,0,0,462,0.025893958,397,0.022250869
28009,7637,4593,0.601414168,2514,0.329186853,0,0,30,0.003928244,5,0.000654707,3,0.000392824,253,0.033128192,239,0.031295011
28011,30688,9443,0.307709854,19386,0.631712722,4,0.000130344,246,0.008016163,0,0,82,0.002672054,829,0.027013816,698,0.022745047
28013,13193,8419,0.638141439,3746,0.283938452,0,0,0,0,0,0,7,0.000530584,167,0.012658228,854,0.064731297
28015,9930,6281,0.632527694,3555,0.358006042,0,0,0,0,0,0,0,0,83,0.00835851,11,0.001107754
28017,17024,8358,0.490953947,7445,0.437323778,5,0.000293703,30,0.001762218,0,0,0,0,322,0.018914474,864,0.05075188
28019,8208,5502,0.670321637,2397,0.292032164,9,0.001096491,35,0.004264133,0,0,15,0.001827485,105,0.012792398,145,0.017665692
28021,9044,1000,0.110570544,7751,0.857032287,0,0,11,0.001216276,0,0,6,0.000663423,256,0.028306059,20,0.002211411
28023,15553,9730,0.625602778,5342,0.343470713,11,0.000707259,13,0.000835852,0,0,0,0,205,0.013180737,252,0.016202662
28025,18598,7067,0.379987095,11161,0.600118292,4,0.000215077,7,0.000376385,0,0,0,0,330,0.017743843,29,0.001559307
28027,21264,4170,0.196106095,16148,0.759405568,74,0.00348006,40,0.001881114,0,0,13,0.000611362,438,0.020598194,381,0.017917607
28029,28210,12260,0.43459766,14400,0.510457285,5,0.000177242,36,0.001276143,0,0,164,0.005813541,315,0.011166253,1030,0.036511875
28031,18323,10901,0.594935327,6394,0.348960323,0,0,22,0.001200677,32,0.001746439,16,0.000873219,493,0.026906074,465,0.02537794
28033,186214,111287,0.597629609,57322,0.307828627,246,0.001321061,2384,0.012802475,11,5.91E-05,281,0.001509017,4990,0.026797126,9693,0.052053014
28035,77917,44322,0.568836069,28101,0.360653003,67,0.000859889,668,0.008573225,165,0.002117638,17,0.000218181,2074,0.026618068,2503,0.032123927
28037,7690,4809,0.625357607,2749,0.357477243,9,0.001170351,0,0,0,0,18,0.002340702,103,0.013394018,2,0.000260078
28039,24547,21195,0.863445635,1888,0.076913676,58,0.002362814,159,0.00647737,0,0,0,0,459,0.018698823,788,0.032101682
28041,13672,9687,0.708528379,3478,0.254388531,96,0.00702165,1,7.31E-05,0,0,0,0,232,0.016968988,178,0.01301931
28043,21474,11079,0.515926236,9633,0.448588991,12,0.000558815,21,0.000977927,0,0,150,0.006985191,486,0.02263202,93,0.004330819
28045,46010,38790,0.843077592,3152,0.068506846,295,0.00641165,221,0.004803304,0,0,279,0.006063899,1475,0.032058248,1798,0.039078461
28047,208748,130325,0.624317359,51423,0.246340085,310,0.001485044,4871,0.023334355,63,0.000301799,590,0.002826374,9503,0.045523789,11663,0.055871194
28049,226541,53578,0.23650465,164769,0.727325297,149,0.000657718,1685,0.007437947,22,9.71E-05,278,0.001227151,2479,0.010942832,3581,0.015807293
28051,16848,2541,0.150819088,13980,0.82977208,23,0.001365147,33,0.001958689,0,0,0,0,193,0.011455366,78,0.00462963
28053,7744,1547,0.199767562,6084,0.785640496,7,0.000903926,13,0.001678719,17,0.002195248,0,0,52,0.006714876,24,0.003099174
28055,1206,332,0.275290216,849,0.7039801,0,0,0,0,0,0,0,0,13,0.010779436,12,0.009950249
28057,23888,21211,0.887935365,1439,0.060239451,89,0.00372572,49,0.002051239,6,0.000251172,54,0.002260549,610,0.025535834,430,0.01800067
28059,143721,95926,0.667445954,29149,0.202816568,253,0.001760355,3243,0.022564552,29,0.00020178,806,0.005608088,4100,0.028527494,10215,0.071075208
28061,16320,7207,0.441605392,8787,0.538419118,0,0,2,0.000122549,0,0,0,0,192,0.011764706,132,0.008088235
28063,7207,939,0.130289996,5561,0.771610934,17,0.002358818,33,0.004578882,0,0,0,0,47,0.006521437,610,0.084639933
28065,11291,4235,0.375077495,6889,0.610131964,0,0,11,0.000974227,0,0,0,0,134,0.011867859,22,0.001948455
28067,67152,43122,0.642155111,19433,0.289388254,253,0.003767572,213,0.003171909,0,0,38,0.00056588,924,0.013759828,3169,0.047191446
28069,8980,2996,0.33363029,5552,0.618262806,341,0.037973274,3,0.000334076,0,0,0,0,20,0.002227171,68,0.007572383
28071,56172,39287,0.699405398,13096,0.233141067,48,0.000854518,1276,0.022715944,0,0,83,0.001477605,913,0.01625365,1469,0.026151819
28073,64425,46616,0.723570043,13481,0.209251067,83,0.00128832,781,0.012122623,0,0,87,0.001350407,1386,0.021513388,1991,0.030904152
28075,72741,37326,0.513135646,31564,0.433923097,75,0.001031055,540,0.007423599,11,0.000151221,260,0.003574325,1330,0.018284049,1635,0.022477007
28077,11933,7648,0.640911757,3755,0.314673594,40,0.003352049,25,0.002095031,0,0,5,0.000419006,179,0.015000419,281,0.023548144
28079,21335,10173,0.476822123,8482,0.39756269,1210,0.056714319,80,0.003749707,0,0,0,0,292,0.013686431,1098,0.051464729
28081,83343,53057,0.636610153,24770,0.297205524,106,0.001271852,858,0.010294806,166,0.001991769,435,0.005219395,1460,0.017517968,2491,0.029888533
28083,27920,5920,0.212034384,20841,0.746454155,16,0.000573066,97,0.003474212,0,0,76,0.002722063,158,0.005659026,812,0.029083095
28085,34855,23389,0.671037154,10527,0.302022665,0,0,192,0.005508535,0,0,4,0.000114761,281,0.008061971,462,0.013254913
28087,58547,29248,0.499564452,26042,0.444805028,61,0.001041898,642,0.010965549,0,0,260,0.004440877,879,0.015013579,1415,0.024168617
28089,109257,60007,0.549227967,41056,0.37577455,20,0.000183055,2964,0.027128697,39,0.000356957,334,0.003057012,1456,0.013326377,3381,0.030945386
28091,24362,15475,0.635210574,7862,0.322715705,34,0.001395616,15,0.000615713,0,0,183,0.007511699,371,0.015228635,422,0.017322059
28093,33980,16006,0.471041789,15475,0.45541495,14,0.000412007,40,0.001177163,0,0,167,0.004914656,826,0.024308417,1452,0.042731018
28095,34168,22797,0.667203231,10302,0.301510185,9,0.000263404,94,0.002751112,0,0,0,0,456,0.013345821,510,0.014926247
28097,9803,5110,0.521268999,4505,0.459553198,0,0,0,0,0,0,0,0,126,0.012853208,62,0.006324595
28099,28970,16729,0.577459441,6596,0.227683811,4631,0.159855022,172,0.005937176,17,0.000586814,214,0.007386952,549,0.018950639,62,0.002140145
28101,21275,12605,0.592479436,6638,0.312009401,694,0.032620447,101,0.004747356,0,0,530,0.024911868,258,0.01212691,449,0.021104583
28103,10261,2622,0.25553065,7552,0.735990644,41,0.003995712,0,0,0,0,0,0,18,0.001754215,28,0.002728779
28105,51388,28755,0.559566436,18814,0.366116603,38,0.000739472,1574,0.030629719,32,0.000622713,75,0.001459485,1187,0.023098778,913,0.017766794
28107,33157,15548,0.46892059,16439,0.495792744,39,0.001176222,104,0.003136593,138,0.004162017,40,0.001206382,643,0.019392587,206,0.006212866
28109,56351,45306,0.80399638,7035,0.124842505,49,0.00086955,241,0.004276765,0,0,350,0.00621107,1454,0.025802559,1916,0.034001171
28111,11511,8915,0.774476588,1333,0.115802276,4,0.000347494,206,0.017895926,0,0,2,0.000173747,243,0.021110242,808,0.070193728
28113,40098,16982,0.423512395,21636,0.539578034,160,0.003990224,219,0.005461619,0,0,12,0.000299267,447,0.011147688,642,0.016010774
28115,31202,23420,0.750592911,4500,0.144221524,52,0.00166656,0,0,0,0,33,0.001057625,871,0.027914877,2326,0.074546503
28117,24945,19937,0.799238324,2669,0.10699539,37,0.001483263,612,0.024533975,0,0,242,0.009701343,1074,0.04305472,374,0.014992985
28119,6113,1514,0.247668902,4391,0.718305251,19,0.00310813,8,0.001308686,0,0,0,0,155,0.025355799,26,0.004253231
28121,157185,113901,0.724630213,33877,0.21552311,166,0.00105608,1940,0.012342145,0,0,549,0.0034927,2460,0.015650348,4292,0.027305404
28123,27943,13612,0.487134524,9955,0.35626096,28,0.00100204,28,0.00100204,0,0,48,0.001717783,976,0.034928247,3296,0.117954407
28125,3910,1035,0.264705882,2836,0.725319693,0,0,0,0,0,0,0,0,11,0.002813299,28,0.007161125
28127,25889,15843,0.611958747,9081,0.350766735,40,0.001545058,149,0.00575534,0,0,0,0,254,0.009811117,522,0.020163004
28129,14310,10517,0.734940601,3479,0.243116702,0,0,54,0.003773585,53,0.003703704,13,0.000908456,128,0.008944794,66,0.004612159
28131,18360,13993,0.762145969,2960,0.161220044,25,0.001361656,94,0.005119826,17,0.000925926,28,0.001525054,821,0.044716776,422,0.022984749
28133,25867,6096,0.235667066,19017,0.735183825,34,0.001314416,16,0.000618549,0,0,33,0.001275757,185,0.00715197,486,0.018788418
28135,12621,4403,0.348863006,7755,0.614452104,1,7.92E-05,8,0.000633864,0,0,19,0.001505427,195,0.01545044,240,0.019015926
28137,28094,18043,0.642236777,8542,0.304050687,14,0.000498327,10,0.000355948,19,0.000676301,13,0.000462732,507,0.018046558,946,0.03367267
28139,21769,16776,0.770637145,3166,0.145436171,3,0.000137811,0,0,9,0.000413432,81,0.003720888,700,0.032155818,1034,0.047498737
28141,18837,17138,0.909805171,249,0.013218665,82,0.004353135,121,0.006423528,0,0,75,0.003981526,509,0.027021288,663,0.035196687
28143,9787,1792,0.183100031,7858,0.802901809,0,0,0,0,0,0,0,0,8,0.000817411,129,0.01318075
28145,27880,21529,0.772202296,4374,0.156886657,47,0.001685796,69,0.002474892,0,0,154,0.005523673,437,0.015674319,1270,0.045552367
28147,13888,7320,0.527073733,5681,0.40905818,49,0.003528226,23,0.001656106,0,0,0,0,485,0.034922235,330,0.023761521
28149,44341,20745,0.467851424,21576,0.486592544,36,0.00081189,280,0.006314697,9,0.000202972,71,0.001601227,670,0.015110169,954,0.021515076
28151,44604,10854,0.243341404,32075,0.71910591,19,0.000425971,364,0.008160703,1,2.24E-05,60,0.001345171,446,0.009999103,785,0.017599318
28153,19760,11280,0.570850202,7487,0.378896761,0,0,8,0.000404858,0,0,74,0.003744939,188,0.00951417,723,0.036589069
28155,9942,7772,0.781734058,1838,0.184872259,12,0.001207001,80,0.008046671,0,0,5,0.000502917,78,0.007845504,157,0.015791591
28157,8531,2355,0.276052045,5748,0.673777986,0,0,0,0,0,0,146,0.017114055,129,0.015121322,153,0.017934591
28159,17741,8793,0.495631588,8284,0.466940984,93,0.005242095,19,0.001070966,0,0,0,0,287,0.016177217,265,0.014937151
28161,12499,7220,0.577646212,4791,0.383310665,24,0.001920154,13,0.001040083,0,0,0,0,121,0.009680774,330,0.026402112
28163,27467,9304,0.338733753,16598,0.604288783,105,0.003822769,12,0.000436888,0,0,0,0,362,0.013179452,1086,0.039538355
29001,25299,22367,0.884106091,1043,0.041226926,89,0.003517926,472,0.018656864,13,0.000513854,7,0.000276691,606,0.023953516,702,0.027748132
29003,18069,16799,0.929713875,140,0.007748077,5,0.000276717,125,0.006917926,0,0,2,0.000110687,513,0.028391167,485,0.026841552
29005,5270,4974,0.943833017,16,0.003036053,16,0.003036053,11,0.002087287,6,0.00113852,2,0.000379507,160,0.030360531,85,0.016129032
29007,24873,21632,0.869698066,1190,0.047843043,40,0.00160817,124,0.004985325,32,0.001286536,52,0.00209062,947,0.038073413,856,0.034414827
29009,34701,28146,0.811100545,107,0.003083485,111,0.003198755,507,0.01461053,14,0.000403447,4,0.00011527,2393,0.068960549,3419,0.09852742
29011,11683,10596,0.906958829,33,0.002824617,117,0.010014551,3,0.000256783,3,0.000256783,34,0.002910211,530,0.04536506,367,0.031413164
29013,16101,14842,0.921806099,346,0.021489348,69,0.004285448,65,0.004037016,10,0.000621079,0,0,335,0.020806161,434,0.026954848
29015,19616,18163,0.925927814,135,0.006882137,131,0.006678222,17,0.000866639,8,0.00040783,60,0.003058728,660,0.033646003,442,0.022532626
29017,10658,10003,0.938543817,59,0.005535748,17,0.001595046,6,0.000562957,0,0,61,0.0057234,332,0.03115031,180,0.016888722
29019,184043,142342,0.773417082,16765,0.091092842,302,0.001640921,8670,0.047108556,117,0.000635721,877,0.004765191,8258,0.044869949,6712,0.036469738
29021,84544,68540,0.81070212,4844,0.057295609,212,0.00250757,1131,0.01337765,70,0.000827971,94,0.001111847,3753,0.044391086,5900,0.069786147
29023,42280,36630,0.866367077,2166,0.051229896,148,0.003500473,82,0.001939451,29,0.000685904,338,0.007994324,1864,0.044087039,1023,0.024195837
29025,8876,8260,0.930599369,32,0.003605228,47,0.005295178,37,0.004168544,8,0.000901307,3,0.00033799,245,0.027602524,244,0.02748986
29027,44517,39598,0.889502887,1889,0.042433228,148,0.003324573,57,0.00128041,97,0.002178943,147,0.003302109,1591,0.035739156,990,0.022238695
29029,43227,40143,0.928655701,369,0.008536331,111,0.00256784,184,0.004256599,0,0,29,0.000670877,1039,0.024035903,1352,0.031276748
29031,81703,69106,0.845819615,6175,0.07557862,71,0.000869001,1269,0.015531865,84,0.001028114,95,0.001162748,2794,0.034197031,2109,0.025813006
29033,8513,7997,0.93938682,118,0.013861154,3,0.000352402,6,0.000704804,0,0,0,0,229,0.026900035,160,0.018794784
29035,5299,4914,0.927344782,54,0.010190602,0,0,6,0.001132289,0,0,0,0,202,0.0381204,123,0.023211927
29037,108205,92486,0.854729449,4634,0.042826117,290,0.002680098,630,0.005822282,125,0.001155215,664,0.0061365,4112,0.038001941,5264,0.048648399
29039,14314,13273,0.927273997,50,0.003493084,30,0.00209585,0,0,0,0,78,0.005449211,512,0.035769177,371,0.025918681
29041,7417,6959,0.938249966,196,0.026425779,7,0.000943778,0,0,0,0,41,0.005527841,139,0.018740731,75,0.010111905
29043,89568,81999,0.915494373,670,0.00748035,192,0.002143623,781,0.008719632,71,0.000792694,249,0.002780011,2512,0.028045731,3094,0.034543587
29045,6693,6408,0.957418198,11,0.001643508,38,0.005677574,62,0.00926341,0,0,0,0,110,0.016435081,64,0.009562229
29047,253085,199349,0.787676077,16133,0.063745382,682,0.002694747,5611,0.022170417,804,0.003176798,583,0.002303574,11310,0.044688543,18613,0.073544461
29049,21155,19577,0.925407705,177,0.008366816,36,0.001701725,108,0.005105176,14,0.000661782,47,0.002221697,675,0.031907351,521,0.024627748
29051,76890,61649,0.801781766,8718,0.113382755,91,0.001183509,1163,0.015125504,8,0.000104045,439,0.005709455,2476,0.032201847,2346,0.03051112
29053,16893,14831,0.877937607,922,0.05457882,32,0.001894276,56,0.003314983,0,0,69,0.004084532,619,0.036642396,364,0.021547386
29055,23023,21387,0.928940625,119,0.005168744,28,0.001216175,59,0.002562655,57,0.002475785,80,0.003474786,770,0.033444816,523,0.022716414
29057,7598,7062,0.92945512,42,0.00552777,28,0.00368518,27,0.003553567,1,0.000131614,2,0.000263227,259,0.034087918,177,0.023295604
29059,17158,16020,0.933675254,15,0.000874228,33,0.001923301,20,0.001165637,0,0,0,0,653,0.038058049,417,0.024303532
29061,8418,8028,0.953670706,45,0.005345688,18,0.002138275,26,0.00308862,11,0.001306724,0,0,146,0.017343787,144,0.017106201
29063,11838,10030,0.847271499,968,0.081770569,60,0.005068424,108,0.009123163,0,0,9,0.000760264,323,0.027285014,340,0.028721068
29065,14509,13411,0.924322834,61,0.004204287,21,0.001447377,133,0.009166724,14,0.000964918,0,0,576,0.039699497,293,0.020194362
29067,11803,11035,0.934931797,56,0.004744556,125,0.010590528,14,0.001186139,0,0,0,0,455,0.038549521,118,0.009997458
29069,28174,21633,0.767835593,2219,0.078760559,5,0.000177469,68,0.002413573,0,0,41,0.001455242,2187,0.07762476,2021,0.071732803
29071,104858,95285,0.908705106,901,0.008592573,87,0.000829693,369,0.003519045,47,0.000448225,190,0.001811974,5953,0.056772015,2026,0.019321368
29073,14801,13977,0.944328086,129,0.008715627,33,0.002229579,24,0.001621512,62,0.004188906,0,0,456,0.030808729,120,0.00810756
29075,6219,5890,0.947097604,31,0.004984724,18,0.002894356,98,0.01575816,0,0,7,0.001125583,47,0.007557485,128,0.020582087
29077,299188,256932,0.858764389,8899,0.02974384,627,0.002095672,5734,0.019165207,395,0.00132024,1241,0.004147894,12978,0.043377408,12382,0.04138535
29079,9878,9209,0.93227374,39,0.003948168,23,0.002328407,93,0.009414861,0,0,33,0.003340757,216,0.021866775,265,0.026827293
29081,8190,7696,0.93968254,83,0.01013431,29,0.003540904,33,0.004029304,1,0.0001221,0,0,129,0.015750916,219,0.026739927
29083,22064,20367,0.923087382,160,0.007251632,62,0.002810007,49,0.002220812,1,4.53E-05,12,0.000543872,786,0.03562364,627,0.028417331
29085,8452,7933,0.938594416,12,0.001419782,1,0.000118315,41,0.004850923,0,0,0,0,285,0.03371983,180,0.021296735
29087,4274,4048,0.947122134,28,0.00655124,11,0.002573701,23,0.005381376,0,0,0,0,103,0.024099204,61,0.014272344
29089,10142,8849,0.872510353,586,0.057779531,51,0.005028594,30,0.002957996,9,0.000887399,44,0.004338395,374,0.036876356,199,0.019621376
29091,39960,37122,0.928978979,143,0.003578579,148,0.003703704,187,0.00467968,0,0,293,0.007332332,1090,0.027277277,977,0.024449449
29093,9538,8808,0.923464039,62,0.006500315,19,0.001992032,88,0.009226253,9,0.000943594,4,0.000419375,357,0.03742923,191,0.020025163
29095,715526,437380,0.61127059,161952,0.226339784,1161,0.001622583,12439,0.017384414,2063,0.002883194,3730,0.005212948,28226,0.039447903,68575,0.095838586
29097,122788,101022,0.822735121,2230,0.018161384,888,0.007231977,1587,0.012924716,344,0.002801577,515,0.004194221,5544,0.045150992,10658,0.086800013
29099,226984,204792,0.902230994,2277,0.010031544,239,0.001052938,2242,0.009877348,62,0.000273147,573,0.002524407,11768,0.051845064,5031,0.022164558
29101,54025,45605,0.844146229,1907,0.035298473,99,0.001832485,955,0.017677001,183,0.003387321,252,0.004664507,2303,0.042628413,2721,0.050365571
29103,3772,3545,0.939819724,45,0.011930011,7,0.001855779,73,0.019353128,2,0.000530223,0,0,69,0.018292683,31,0.008218452
29105,36060,32863,0.911342207,172,0.004769828,197,0.005463117,248,0.006877427,64,0.00177482,123,0.003410982,1413,0.039184692,980,0.027176927
29107,32858,29846,0.908332826,687,0.02090815,82,0.002495587,226,0.006878081,16,0.000486944,76,0.002312983,822,0.025016739,1103,0.03356869
29109,38231,33374,0.872956501,96,0.002511051,157,0.004106615,178,0.004655908,36,0.000941644,49,0.001281682,1222,0.03196359,3119,0.081583009
29111,9987,9191,0.920296385,386,0.038650245,15,0.001501953,47,0.004706118,11,0.001101432,3,0.000300391,197,0.019725643,137,0.013717833
29113,60172,55558,0.923319817,1159,0.019261451,51,0.00084757,171,0.002841853,75,0.001246427,17,0.000282523,1518,0.025227681,1623,0.026972678
29115,11892,11191,0.941052809,88,0.007399933,33,0.002774975,43,0.003615876,1,8.41E-05,0,0,196,0.016481668,340,0.028590649
29117,14402,13234,0.918900153,412,0.028607138,45,0.003124566,120,0.008332176,5,0.000347174,20,0.001388696,258,0.017914179,308,0.021385919
29119,23381,16308,0.697489414,459,0.019631325,351,0.015012189,229,0.009794277,739,0.03160686,138,0.005902228,2445,0.104572088,2712,0.115991617
29121,15173,14037,0.925130165,287,0.018915178,57,0.003756673,93,0.006129309,3,0.00019772,23,0.001515851,413,0.027219403,260,0.017135702
29123,12649,11862,0.937781643,144,0.011384299,22,0.001739268,37,0.002925132,0,0,15,0.001185864,243,0.019211005,326,0.025772788
29125,8454,7896,0.933995742,28,0.003312042,91,0.010764135,16,0.001892595,0,0,19,0.002247457,249,0.029453513,155,0.018334516
29127,28525,25584,0.896897458,1555,0.054513585,74,0.002594216,198,0.00694128,10,0.00035057,9,0.000315513,970,0.034005259,125,0.004382121
29129,3517,3266,0.928632357,12,0.003411999,19,0.005402332,31,0.00881433,0,0,0,0,84,0.023883992,105,0.02985499
29131,24855,23393,0.941178837,260,0.010460672,34,0.001367934,111,0.004465902,14,0.000563267,3,0.0001207,510,0.02051901,530,0.021323677
29133,12305,8672,0.704754165,2970,0.241365299,1,8.13E-05,9,0.00073141,0,0,0,0,515,0.041852905,138,0.011214953
29135,15401,13692,0.88903318,409,0.026556717,18,0.001168755,49,0.003181612,0,0,57,0.003701058,333,0.021621973,843,0.054736705
29137,8668,7970,0.919473927,301,0.034725427,63,0.007268113,41,0.004730042,11,0.001269036,25,0.002884172,96,0.011075219,161,0.018574066
29139,11421,10586,0.926889064,190,0.016636021,23,0.002013834,25,0.00218895,0,0,3,0.000262674,352,0.030820419,242,0.021189038
29141,21169,19667,0.929047192,74,0.003495678,4,0.000188956,131,0.006188294,0,0,30,0.001417167,727,0.034342671,536,0.025320043
29143,16341,12437,0.761091732,1987,0.121595986,13,0.000795545,0,0,0,0,8,0.000489566,1548,0.094731045,348,0.021296126
29145,59019,48582,0.823158644,534,0.009047934,822,0.013927718,928,0.01572375,653,0.011064234,29,0.000491367,4000,0.067774784,3471,0.058811569
29147,21140,19610,0.927625355,457,0.021617786,52,0.002459792,260,0.012298959,2,9.46E-05,59,0.002790918,335,0.015846736,365,0.017265847
29149,8783,8195,0.933052488,6,0.000683138,36,0.004098827,21,0.002390983,8,0.000910851,4,0.000455425,342,0.038938859,171,0.01946943
29151,13374,12979,0.970465082,21,0.001570211,58,0.004336773,0,0,0,0,12,0.000897263,170,0.012711231,134,0.010019441
29153,8688,8192,0.942909761,52,0.005985267,45,0.005179558,0,0,0,0,0,0,219,0.025207182,180,0.020718232
