county_fips,median_household_income_2022,median_household_income_moe_2022,population_25plus,high_school_or_higher_pct,bachelors_or_higher_pct,high_school_or_higher_count_moe,bachelors_or_higher_count_moe
15001,74238,2166,145052,92.9011664782285,30.66348619805311,2807.2800002849735,1594.4669955819093
15003,99816,1259,706586,92.70690333519204,36.6381445429148,5729.113543996139,3567.2949135164026
15005,87813,11404,50,92,34,30.983866769659336,18.973665961010276
15007,88869,4471,52686,92.50275215427249,30.37049690619899,1501.825555782029,885.3168924176247
15009,95379,3268,118155,92.54369260716855,30.13583851720198,2541.5656591951347,1435.4462720701183
16001,83881,1783,340007,95.30244965544827,42.760296111550645,5020.514017508566,3186.078310399793
16003,55891,3343,3489,94.03840642017771,21.29550014330754,338.1730326327042,140.26047197981333
16005,60998,3324,55903,93.37960395685384,29.510044183675294,1608.7078665811266,897.7315857203644
16007,63244,8097,4244,93.0961357210179,20.782280867106504,278.36127604248406,126.78327965469263
16009,54191,4628,6892,85.14219384793964,18.601276842716192,387.6764114567715,176.15334229017625
16011,69433,4024,29380,88.41729067392784,19.850238257317905,1222.810696714745,594.4711935830028
16013,81794,6032,17446,91.82047460735986,44.52596583744125,1239.2998023077387,844.1504605222934
16015,70776,9390,6136,95.4367666232073,27.086049543676662,419.33518812520373,233.69210512980536
16017,61816,3128,35969,91.28694153298675,27.16505880063388,1353.9246655556578,729.8862925141149
16019,73103,1869,75960,91.9681411269089,31.878620326487624,1931.5234919617208,1066.6438018382707
16021,58810,3075,8561,86.87069267608925,18.152085036794766,681.6898121579932,286.75773747189453
16023,37358,13043,1873,90.38974906567005,16.23064602242392,194.98717906570164,79.47955712005447
16025,63750,26584,733,87.17598908594816,27.012278308321964,124.21352583354198,75.71657678474378
16027,68473,1410,147654,86.97630948027144,21.59643490863776,3388.9336080838175,1703.320286968954
16029,65380,5491,4501,90.42435014441236,15.66318595867585,338.54098717880527,138.18465906170627
16031,63525,2164,14855,85.6950521709862,20.491417031302593,695.9331864482394,343.8677071200493
16033,53500,11197,498,61.64658634538153,15.261044176706827,72.40165743959182,46.74398357008097
16035,55885,4354,7082,91.75374188082462,18.102231008189776,386.66393677197254,205.0048779907444
16037,60357,10589,3457,91.29302863754701,28.782181081862888,438.5247997548143,265.95300336713626
16039,55000,3487,18203,88.01296489589627,20.853705433170358,950.0447357887944,517.2600893167769
16041,61679,6758,8542,92.09786935143994,17.209084523530787,553.0858884477166,243.5118066952812
16043,67015,4310,9060,89.83443708609272,21.379690949227374,522.9034327674661,258.4743701027241
16045,65204,3694,13550,90.16236162361623,22.45018450184502,827.6672036513227,449.9544421383125
16047,60938,7950,10051,78.99711471495374,15.799422942990747,590.4625305639639,266.8538926079213
16049,54745,4981,12470,92.24538893344025,21.459502806736168,645.1371947113265,342.37114364385326
16051,77491,5448,18071,92.56266947042222,26.772176415250954,857.3056631097219,444.4029702871033
16053,67347,3416,15020,75.29294274300932,13.102529960053262,736.9023001728248,301.302173905201
16055,71949,2241,121326,93.55290704383232,26.727164828643488,2931.9232595687085,1603.439428229205
16057,62258,3753,23242,96.91506755012477,44.320626452112556,923.5707877580364,653.8631355260824
16059,49216,6337,6015,91.68744804655029,22.177888611803823,472.6975777386637,217.18425357285918
16061,46484,4687,2619,89.91981672394043,18.51851851851852,146.4308710620817,63.66317616958802
16063,62250,4106,3410,81.55425219941348,11.20234604105572,226.66495097389893,74.2630459919333
16065,53025,5462,17543,97.4063729122727,39.052613578065326,973.0518999518988,612.3079290683733
16067,63594,2760,13452,81.32619684805233,15.915848944394886,797.0614781809494,339.7131142596647
16069,65023,5700,29485,92.972697982024755,25.66728845175513,1187.9566490406962,611.9616001024901
16071,67383,9527,2926,93.40396445659603,23.78673957621326,292.69096330430153,153.68148880070103
16073,58440,4003,8004,76.07446276861569,13.918040979510245,380.1867961936606,189.01587234938762
16075,62721,5084,17063,85.9051749399285,20.154720740784153,914.6573128773421,389.6896200824446
16077,56671,9484,4837,84.28778168286128,14.678519743642754,441.5937046652726,175.231275747225
16079,44807,2646,9706,88.05893261899855,11.642283123840922,486.99691990812426,177.49084483431815
16081,88906,10259,8147,93.40861666871241,47.08481649687001,620.3829462517486,406.7259519627436
16083,61183,3468,58172,87.3959980746751,23.59382520800385,2027.2185378000074,1063.4232459373832
16085,72878,11145,9282,92.77095453566042,36.403792286145226,867.9049487127032,499.92199391505073
16087,50046,6839,7460,90.21447721179625,17.4798927613941,508.3896143707108,227.09029041330675
17001,63767,2375,45657,93.34603675230524,26.92467748647524,1435.5086206637702,808.1571629330523
17003,40365,8008,3759,86.37935621175845,10.348496940675712,282.10990766011747,110.52149112276761
17005,58617,5412,11499,88.9207757196278,21.062701104443864,661.0052949863564,355.83423106834454
17007,80502,3759,35284,86.61999773268337,24.005214828250764,1444.8294016941932,774.8561156756782
17009,64760,7747,4604,80.2997393570808,14.031277150304083,321.4187300080691,124.25377257854186
17011,64165,3293,23667,90.30295347952845,21.456035830481262,661.0143720071447,329.32354911241924
17013,88059,7593,3272,92.02322738386309,19.529339853300733,293.0528962491243,121.88108959145384
17015,61539,3437,11436,88.37880377754459,18.677859391395593,489.9704072696636,229.65408770583642
17017,64826,5585,8733,86.16741096988434,19.237375472346272,446.50979832474,253.11854930052044
17019,61090,1625,120366,94.67125267932805,45.62334878620209,2685.8622451644833,1750.1694203704965
17021,56933,2958,24101,90.43608149039459,17.186008879299614,855.1093497325356,457.18923871849825
17023,65874,3693,10749,92.22253232858871,24.420876360591684,612.258115503584,311.4145147548521
17025,58028,5553,9254,88.12405446293495,15.009725524097687,567.9991197176278,235.84104816592043
17027,78054,3586,26316,92.00106399148807,23.605411156710748,841.7060056813186,505.3731294795955
17029,53732,4076,30496,91.94976390346275,26.977308499475342,1182.80640850479,672.2707787789084
17031,78304,571,3639978,88.20836279779714,41.283601164622425,15730.741781619836,9656.327562795288
17033,64163,5977,13584,88.64840989399293,18.91931684334511,582.3589958092861,285.9125740501806
17035,71274,7545,7407,93.41163764007021,17.739975698663425,419.48778289718996,177.33302004984859
17037,68617,2335,59829,93.03515017800733,34.06541977970549,1751.636948685429,1100.7969840074963
17039,61823,5887,11080,94.16967509025271,21.489169675090253,537.2969383869594,266.31184727683444
17041,67177,5379,13255,84.76046774801962,19.87174651075066,545.8534601887213,295.7752525144725
17043,107035,1258,642881,93.49117488306545,51.06481603904922,5960.030117373569,4110.260940621653
17045,56687,6375,12383,87.9431478640071,18.791892110151014,644.5804837256554,287.53434577455266
17047,60784,4934,4338,91.07883817427386,13.900414937759336,262.40045731667465,106.91585476438937
17049,73181,3811,23734,93.51141821858937,25.94590039605629,810.9420447849526,459.07515724552115
17051,51962,3591,15207,86.6048530282107,14.822121391464457,645.8955023840931,326.04600902326655
17053,58930,4209,9337,91.73181964228338,19.770804326871588,453.75323690305504,235.4124040912033
17055,51031,2871,26692,89.94455267495879,17.656975872920725,911.4433608294045,444.44234721727406
17057,57223,2626,24468,89.92970410331861,17.688409350989048,768.4477861247308,390.56497538821884
17059,51868,5442,3676,87.24156692056583,12.404787812840043,253.86807597648036,99.7897790357309
17061,58900,2560,8500,90.38823529411765,15.447058823529412,364.12360538696197,180.52977593737828
17063,89993,3106,35053,93.98339657090692,25.68681710552592,1260.2289474535967,691.5215108729445
17065,60574,6428,5698,86.32853632853633,17.163917163917162,465.09891421073,217.168137626126
17067,61026,3737,12666,94.4339175746092,24.561819043107533,516.371958959818,276.6514052015641
17069,53026,11006,2986,87.30743469524448,12.02277294038848,284.3677196870278,96.66954018717581
17071,64946,5130,4772,93.0008382229673,20.704107292539817,301.1378421919105,164.06096427852665
17073,66313,3529,34814,92.45418509794911,24.662492100878957,1079.0518986591887,568.5402360431493
17075,62866,3233,19152,88.72702589807852,17.64828738512949,544.1672537005511,250.12596826399295
17077,44847,2947,32045,91.84272117334997,35.22234357934155,1092.7799412507534,620.6174344956803
17079,67429,5702,6488,93.31072749691738,21.377928483353884,425.23287737426887,229.3011120775475
17081,58384,2185,25881,90.61473667941733,18.140720992233685,816.3142777141657,339.1843156751208
17083,77607,7437,15046,93.34706898843547,21.786521334573973,856.6568741333954,396.6522406340345
17085,67729,4200,16549,93.54039519004169,27.856668076620945,707.3683623120277,397.88189202324855
17087,63295,3462,9522,84.63558076034447,16.645662675908422,485.8106627071909,178.65889286570652
17089,96400,1741,341945,86.50163037915455,36.34327157876267,4590.2853941775775,2908.962873602893
17091,65489,2802,71934,89.92826757861373,20.3200155698279,1748.7275373825391,853.8910937584488
17093,106358,3259,84909,93.39292654488924,35.770059710984704,3043.8615277308527,1926.2133838181064
17095,50263,3338,34854,88.76456073908304,20.407987605439835,1050.035237503961,471.66195521792935
17097,104553,1459,470203,90.79780435258813,46.948658345438034,4990.934281274399,3251.376785301882
17099,67942,2145,77499,91.08246558020103,18.40926979702964,1636.9688451525276,784.7050401265434
17101,55811,6777,11072,85.15173410404624,14.116690751445086,595.4225390426533,245.3915238959977
17103,64588,2939,25055,90.02993414488127,18.894432249052084,873.2445247466485,449.8288563442768
17105,68175,3105,25201,90.51624935518431,18.661957858815125,842.3817424422256,416.24992492491816
17107,62547,2975,19761,91.51864784170841,20.176104448155456,774.0936635834194,360.50797494646355
17109,48904,3294,16716,94.41852117731514,31.179708064130175,716.3714120482475,432.60836792646535
17111,100101,2306,213347,93.8925787566734,35.31242529775436,3148.079096846202,1844.125809157282
17113,75356,2591,105439,95.88008232248029,45.98298542285113,2132.707903112848,1424.3745996050336
17115,59622,2177,71303,92.37619735495001,23.875573257787188,1786.1668455102395,922.5210024709464
17117,64706,2828,32052,90.97404218145513,19.30612754274304,1092.881512333336,497.98795166148346
17119,71759,1511,184674,93.3406976618257,29.356054452711263,3085.743994565978,1810.8735461097222
17121,59099,2310,25988,89.97229490534093,16.707711251346776,767.4679146387815,342.28496899513425
17123,64940,3707,8535,92.02108963093146,17.43409490333919,365.32998781923175,162.3607095328177
17125,58479,3099,9456,91.32825719120136,17.32233502538071,432.10878259993746,188.57624452724684
17127,57365,5415,10115,87.66188828472565,14.730598121601583,612.2213651939958,224.03794321498313
17129,84846,5481,8663,95.01327484705068,25.86863673092462,487.08110207644063,267.6004484301175
17131,67028,3167,11231,92.43166236310213,17.879084676342266,469.62964131323736,230.36275740666068
17133,100685,4771,24746,95.68415097389477,37.864705406934455,1015.3009406082514,639.5138778791278
17135,61796,3756,20588,89.72216825335147,18.19020788809015,748.2613179899118,342.1943892000569
17137,61188,3522,23217,89.63259680406598,22.440453116251025,995.7359087629611,568.2781009329851
17139,72833,9402,9759,86.39204836561123,20.73982990060457,518.8390887356118,276.40911707105465
17141,75782,3204,35975,91.28839471855456,23.40236275191105,1201.2576742730928,570.4506990091256
17143,63409,1483,121844,92.85643938150422,33.70539378221332,2436.5906508890657,1384.6382198971687
17145,56338,3421,15183,84.49581769083844,10.946453270104723,683.251051956746,282.70302439132126
17147,81151,8695,11840,93.85135135135135,30.8277027027027,633.2724532142544,390.1512527213004
17149,55514,3704,10348,91.04174719752609,18.061461151913413,457.43961350106093,218.40329667841556
17151,57582,11811,2901,88.1764908652189,15.442950706652878,283.4148902227969,119.42780245822159
17153,41038,4450,3627,88.08933002481389,14.502343534601598,303.29523570277195,131.55227098001768
17155,75726,7538,4134,93.6381228834059,23.488147073052733,242.3778042643344,137.89126150702953
17157,63860,3316,21938,86.03792506153705,13.738718205852859,742.0613182210753,315.0142853903613
17159,61607,6034,10930,92.06770356816102,18.86550777676121,624.3828953454763,309.72729941030383
17161,64435,1977,98788,89.59084099283314,24.06162691824918,1988.4031281407701,1067.2263115197263
17163,68915,1832,175247,92.23096543735413,30.3788367275902,3374.2796268240722,1856.1470846891418
17165,51710,2597,17219,88.18165979441315,20.216040420465763,756.799180760656,354.1186241925155
17167,71653,1845,136783,93.2001783847408,34.57008546383688,2623.9605561059793,1513.277238314249
17169,63737,6745,5271,91.67140959969645,16.922785050275092,476.9161351852126,194.3527720409462
17171,70500,6880,3462,92.74985557481224,22.0103986135182,223.5218110162854,138.1086528788113
17173,65585,3146,15077,93.88472507793328,18.279498573986867,598.4304470863761,278.63057980056675
17175,58125,5401,3848,90.93035343035343,18.97089397089397,220.90043005843154,110.51696702316798
17177,57527,2369,31630,91.81473284856149,20.275055327220993,1156.75883398399,548.1651211085945
17179,74606,1890,92232,93.66922543152052,27.50455373406193,2134.6081607639376,1149.1636088912667
17181,54090,5368,12380,87.98869143780291,21.72859450726979,644.4990302552828,301.33536135010775
17183,52787,1819,50638,90.55649907184328,15.618705320115328,1271.6296630701881,581.6072558006821
17185,54074,5882,8048,93.04174950298211,18.476640159045726,470.30522004332465,228.39439572809135
17187,62700,7148,10936,87.5,21.07717629846379,523.6277303581238,247.02226620286683
17189,75111,4845,9907,92.53053396588271,23.054405975572827,440.6733484112694,204.5629487468344
17191,53522,3908,11318,89.28255875596395,15.806679625375509,525.7832252934663,220.17038856303998
17193,54605,5361,9985,88.47270906359539,15.99399098647972,535.4512115963507,223.6828111411335
17195,62828,3966,39020,90.77139928241927,19.313172731932344,1186.5079013643356,558.4612788725822
17197,103678,1442,463903,91.59910584755865,36.0775851848339,4755.518899131829,3014.44157349251
17199,60325,3173,47967,92.74292742927429,27.112389767965475,1487.0332881277407,848.4703884049225
17201,61738,1336,193727,88.53954275862425,24.140155992711392,2947.5771406360172,1677.4587923403662
17203,80093,4024,25834,94.2246651699311,35.39521560733917,975.025127881328,655.4517526103657
18001,61731,3337,21481,86.69987430752758,15.390344956007635,866.7237160710441,407.9448492137142
18003,66222,1399,251806,90.1114349936062,30.484579398425772,3611.9215107751165,2169.556867196617
18005,76912,3813,56069,91.82257575487345,34.80889618149067,1683.1449729598457,1082.4296743899808
18007,58620,4193,5877,88.56559469116897,18.68300153139357,309.77088307328046,157.2800050864699
18009,51108,5985,8474,90.39414680198253,14.774604673117771,537.9451644916979,211.14686831681877
18011,103038,3101,47456,94.99536412677006,49.498482805124745,1590.506523092565,1158.8213839932364
18013,73933,9438,11918,92.88471220003356,27.504614868266486,680.7231448981296,343.72954484594425
18015,61464,3901,14274,90.3180608098641,16.64564943253468,672.0044642708856,279.1719899989969
18017,55862,2818,26047,85.72196414174377,15.406764694590548,960.5435960954609,414.81562169233695
18019,69005,2053,84734,90.52446479571364,24.599334387613002,2320.3743232504535,1147.5094770850478
18021,68364,4437,18327,91.44977355813826,16.942216402029793,831.7295233427752,378.4824962927612
18023,59515,2762,21391,86.96648123042401,16.324622504791733,818.784464923462,429.95116001704196
18025,46706,3547,7507,85.65339016917544,12.228586652457706,442.32680226276136,153.8538267317391
18027,64113,4054,20803,77.04657982021824,15.137239821179637,824.69933915336685,360.29709962751576
18029,80352,3326,35409,91.12090146572905,24.74229715609026,1481.9841429650994,845.324198163048
18031,71566,3961,17908,91.15479115479116,20.454545454545453,875.816190761509,454.6603127610766
18033,68110,4173,29344,91.354280261723,18.961286804798256,1089.3589858260682,461.2819094653507
18035,53377,2357,69984,90.66786694101509,25.468678555098307,1830.2964240799904,1058.3487137990012
18037,68945,3904,29469,89.8842851810377,23.92683837252706,1137.5970288287501,592.5014767914085
18039,63978,2412,131038,82.17311009020284,20.035409575848227,2650.4473207366336,1237.0185932313225
18041,52219,4087,16326,85.21376944750705,15.423251255665809,901.2025299565021,379.7959978725421
18043,75686,2658,55456,92.37413444893248,31.295080784766302,1503.4603420110554,838.4104006988463
18045,60559,5217,11606,88.87644321902464,13.493020851283818,540.9833638846947,211.0473880435387
18047,75985,4420,15813,89.53392778093973,20.68551192057168,894.9508366385273,463.7822765048272
18049,62644,4485,13974,87.31930728495777,17.804494060397882,774.9522565939143,355.10984216154867
18051,64153,5296,22417,90.6142659588705,17.964045144310123,813.2404318527209,402.3804170185224
18053,53033,2844,44085,88.58341839627991,18.43030509243507,1266.2223343473295,664.2243596857917
18055,57771,3435,21948,88.26772371058867,16.124476034262802,790.5826964967042,374.4676220983598
18057,114866,2326,230317,97.15956703152611,60.77449775743866,4506.173099205133,3292.1653968171163
18059,85262,2632,55513,93.32588762992452,32.824743753715346,1866.6861010893074,1142.6666180474513
18061,71302,4389,28044,90.21894166310084,20.64612751390672,1180.2512444390813,629.8031438473454
18063,95261,3124,118031,93.4771373622184,39.229524446967325,2856.680241119051,1824.9087648427796
18065,57632,2808,34936,91.12949393176093,17.0626288069613,1034.4993958432262,464.0323264601293
18067,62014,3730,57679,91.29319162953588,19.837375821356126,1755.9441904570886,732.3612496575716
18069,59894,2463,25375,92.57142857142857,21.923152709359606,903.5629474474924,466.28210345240575
18071,65609,2777,31506,90.03364438519647,18.561543832920712,1206.394628635257,594.1834733480897
18073,77777,3886,22772,92.90795714034779,19.010187950114176,1018.9700682551966,529.4015489210435
18075,52231,2952,13590,87.49816041206769,12.943340691685062,613.4769759330826,253.79322291976197
18077,57801,4168,23144,87.85430349118562,17.97874179052886,1170.3990772381871,511.2973694436536
18079,66892,4481,19022,88.81295342235306,14.141520344863842,889.9134789405091,364.89587555904217
18081,82730,1759,108217,92.55569827291461,32.43575408669618,2863.481622081762,1743.6358564792133
18083,58173,3492,24166,89.06314656956054,18.108085740296286,1018.3216584164358,481.21201148766016
18085,70945,3073,54022,87.8197771278368,24.127207434008366,1426.5938454935238,750.9047875729652
18087,81658,3267,23540,60.58198810535259,11.227697536108751,780.7003266298791,371.5238888685356
18089,66375,1228,338457,90.21323240470724,24.451259687345807,4038.204427712891,1897.9349303914505
18091,66854,2323,78906,89.8816313081388,21.084581654120093,1872.6887087821083,960.4306325810313
18093,64210,3797,31977,89.1328142102136,18.998029833943146,1289.8030857460374,663.5706443175436
18095,60060,1773,91235,89.91286238833781,19.43333150654902,1948.0444040113664,822.2256381310425
18097,59504,858,638893,87.34122928252462,33.214638444935225,6328.566820378845,3880.0238401329443
18099,66016,4130,30949,85.77336909108533,20.03295744612104,990.5750854932704,470.4922953673099
18101,65489,7170,6871,88.79347984281765,14.073642846747198,438.953300477397,165.99397579430405
18103,59551,2079,25196,86.79155421495476,15.526274011747896,959.1480594777847,404.6652937922895
18105,60308,2451,82493,94.65894075860982,48.202877819936234,2136.359052219453,1500.1079961122798
18107,62937,5863,25900,89.15057915057915,20.841698841698843,942.3083359495447,484.94845086874955
18109,79134,2859,50065,89.51762708478978,20.285628682712474,1504.4430863279608,748.9499315708628
18111,63673,7482,9886,87.00182075662553,13.412907141412099,671.0201189234194,239.8374449496992
18113,70286,3007,31895,83.17604640225741,17.730051732246434,1066.7581731582843,541.798855665089
18115,66333,11379,4392,92.69125683060109,15.664845173041895,322.95355703258633,147.03060905811415
18117,60775,3798,13737,85.30246778772658,13.947732401543277,629.1629359712792,264.5316616210619
18119,57947,4259,15452,86.35775304167746,15.298990421951851,711.6024170841467,346.7232325645341
18121,63393,5494,11469,85.29078385212311,15.066701543290609,607.6602669255248,303.4699326127714
18123,58936,3695,13667,91.19777566400819,16.16302041413624,580.1879005977288,298.46105273552865
18125,64182,5022,8607,90.42639711862438,14.116416869989543,488.0655693654286,208.25465180878913
18127,82915,2191,120140,93.94040286332611,29.910104877642752,2466.657049530802,1421.6209058676648
18129,75594,5126,17929,93.7308271515422,25.478275419711082,839.006555397513,435.88415892298724
18131,56823,2098,8696,88.08647654093836,14.0524379024839,503.62684598817805,215.06743128609688
18133,70609,4404,24842,90.87030029788262,19.430802672892682,1020.8550337829558,470.3892005563053
18135,59674,3436,17048,89.88737681839513,15.127874237447207,708.1744135451379,289.40283343464347
18137,70285,4105,19738,90.56135373391427,18.998885398723274,828.3598251967559,361.9184991127146
18139,62386,3768,11642,89.41762583748496,15.658821508331902,571.8408869606999,299.64979559479093
18141,61877,1554,177621,90.86819689113337,31.957369905585487,2892.9681989264936,1766.8930358117325
18143,49343,2719,16991,81.91395444647166,11.523747866517569,802.9800744725861,358.7603657039055
18145,66449,3018,31447,89.12773873501447,19.623493496994943,1082.9547543641886,566.8200772732032
18147,66168,4490,14156,92.53320146934162,19.913817462560043,576.2976661413787,278.53366044340135
18149,59916,3847,16188,85.10007412898443,13.114652829256238,658.6896082374459,254.84701293128785
18151,68837,3230,23736,92.74519716885743,24.427030670711154,983.6320450249676,522.1924932436314
18153,54556,3830,14972,88.85252471279722,13.839166444028853,692.1336576124586,276.4489102890442
18155,66525,7924,6753,83.1334221827336,10.824818599141123,369.16256581619973,153.7237782517721
18157,55728,1577,103685,92.02198968028162,39.07026088633843,2386.939672467656,1496.2369464760586
18159,71947,7887,10978,90.7542357442157,24.795044634723993,689.9659411884039,325.3013987058771
18161,68514,8202,5038,88.7852322350139,19.908693926161174,374.91599058989203,206.64704207900002
18163,58839,1279,123502,91.21795598451847,27.05705170766465,2607.279424994567,1294.2179105544785
18165,59567,5283,10900,92.5045871559633,17.853211009174313,589.4921543158993,275.29438788322585
18167,52789,2521,68381,90.46518769833726,25.606528129158683,1767.3743236790558,932.7025249242118
18169,66194,5189,21621,91.4481291337126,21.687248508394617,851.2161887558295,454.58002595802645
18171,72833,5691,6046,92.59014224280516,19.20277869665895,355.5784020437687,169.47861221994944
18173,91105,4766,44259,94.92306649495018,34.48790076594591,1571.0541047335066,934.9898395169864
18175,60695,6274,19598,87.49872435962854,14.134095315848556,845.7038488738242,354.9929576766277
18177,54854,2833,45558,88.04381228324334,19.017516133280655,1433.429454141361,675.1488724718423
18179,68074,3789,18997,93.29894193820077,19.113544243827974,736.9545440527522,376.9748002187945
18181,65345,3144,16992,90.33662900188324,18.285075329566855,722.950897364406,318.55611750522075
18183,73636,3545,23775,91.83596214511041,22.763406940063092,981.8115908869685,485.78596109809513
19001,63172,4508,5285,95.70482497634815,19.01608325449385,287.5430402565849,152.0328911781921
19003,64750,10683,2644,94.02420574886536,21.444780635400907,195.70641277178424,87.84645695758026
19005,64049,2577,9729,91.69493267550622,18.449994860725667,513.1939204628208,220.59918404200863
19007,50684,4665,8720,91.94954128440367,18.78440366972477,480.55904944137717,217.61433776293325
19009,54973,6341,4054,90.52787370498274,21.68228909718796,252.25978672788892,133.48782716038193
19011,79444,4092,17867,94.42547713662059,23.322326076006046,649.9707685734797,312.61797773000836
19013,62329,2004,82951,92.90062808163856,29.97311665923256,1804.1928943436176,1101.9637017615416
19015,75759,5710,19033,95.17679819261284,26.385751063941576,770.4180683239458,436.3278583817449
19017,84727,3606,16513,96.10609822564041,34.009568218978984,631.5140536836849,385.3933055983199
19019,73493,4553,13831,93.62302075048804,21.111994794302653,527.6959351747936,268.24056367372924
19021,62662,5799,13055,79.34124856376867,21.631558789735735,562.9422705748788,260.22874552977424
19023,65743,3053,10159,93.54267152278767,19.362141943104636,418.4793901735186,188.02925304324324
19025,65614,2696,7078,93.91070923989828,21.404351511726475,328.1767816284388,167.11074172536007
19027,68041,2371,14088,94.6550255536627,22.125212947189098,630.9112457390501,350.2770332179945
19029,60815,6215,9380,91.24733475479744,20.85287846481876,522.9196879062788,271.6578730683136
19031,76959,3151,13224,95.56110102843316,20.89382940108893,536.3469026665484,248.83126813163975
19033,63149,2092,30790,93.73822669697954,23.962325430334523,1151.6323197965573,540.3360065736874
19035,63638,5340,8270,93.18016928657799,21.717049576783555,468.9264334626488,221.97522384266222
19037,72734,3943,8212,93.64344861178763,18.619094008767657,412.67299402795913,224.45935044011867
19039,63120,4981,6309,84.48248533840545,15.24805832937074,502.18024652508984,207.23175432351096
19041,61756,6929,11256,95.48685145700071,26.021677327647478,653.1316865686429,339.09585665413255
19043,60441,4036,12308,90.72148196295093,17.16769580760481,471.85061195255435,216.12727731593714
19045,61080,2438,32458,92.0266190153429,21.60946453878859,1140.7528216051012,571.4595348753926
19047,61188,4191,10648,82.53193087903831,16.115702479338843,603.6919744372952,232.76597689524988
19049,99533,3165,65734,96.2713359905072,51.530410442084765,1951.9367305320118,1415.9364392514235
19051,77176,7129,5698,79.15057915057915,18.954018954018952,337.82687874116823,175.7412871239994
19053,56068,4173,4761,89.07792480571308,24.868725057760976,256.25182926176353,144.86545481929085
19055,75896,3205,12042,92.11924929413719,18.526822786912472,658.8118092444913,335.80500294069475
19057,58084,3015,27152,92.93974661166764,23.342663523865646,1003.5581697141427,488.70952517830057
19059,72446,4086,13171,96.53784830309013,32.70822261028016,592.4651888507881,327.8521008015657
19061,73495,2421,66284,94.00156900609498,32.030354233299136,1476.6123391059687,888.9066317673639
19063,64461,5222,6678,87.256663671758,15.19916142557652,401.7026263294777,170.71028088548152
19065,56043,2534,13601,92.89022865965738,17.167855304757005,529.7386147903511,215.9374909551373
19067,62356,5573,10875,93.18620689655172,18.20689655172414,627.7300375161284,312.7203223329114
19069,62214,3387,6948,92.40069084628671,18.537708693149106,391.73332766054,189.83940581449363
19071,69375,4700,4738,94.91346559729844,19.164204305614184,235.53343711668626,113.60457737256893
19073,56884,2866,6218,93.16500482470248,19.700868446445803,380.7269362679767,184.0326058066885
19075,80701,2848,8580,95.85081585081585,26.14219114219114,358.0628436461957,201.17156856772777
19077,75795,5275,7603,94.25226884124687,21.649348941207418,368.2023899976751,178.4096409950987
19079,66685,4258,10592,92.62651057401813,22.516993957703928,548.277302101774,301.37352239372325
19081,67865,3153,7683,91.33151112846544,20.187426786411557,414.46833413422553,180.8037610228283
19083,64656,4778,12328,93.37280986372485,20.81440622972096,516.5423506354537,259.80954562910114
19085,75830,3022,10166,93.07495573480229,20.598072004721622,407.49233121618374,194.21379971567416
19087,62365,3449,13931,91.14205728232001,22.805254468451654,643.6039154635404,385.173986660574
19089,63947,6909,6381,92.03886538160162,19.197617928224417,366.705603993176,201.16908311169487
19091,66617,3948,6652,94.15213469633193,18.355381840048107,396.1060464067672,212.1343913654738
19093,63125,8438,4740,93.0379746835443,19.70464135021097,284.3132075722125,143.95138068111746
19095,69787,4877,11550,93.67965367965368,22.761904761904763,594.9394927217389,322.35849608781837
19097,69709,5054,13787,93.97983607746428,18.401392616232684,602.983416024023,273.4611489773273
19099,67784,3012,26686,94.1917110095181,19.66948962002548,927.1655731313582,416.94244207084506
19101,52210,5023,12023,93.32113449222324,39.49097563004242,711.4843638478642,478.42658788992907
19103,72977,2901,90653,96.04646288594972,54.127276538007564,2226.137237458643,1580.8016953432204
19105,68781,4469,14978,94.26492188543196,22.466283883028442,683.1398099949965,361.1066324508593
19107,60016,3203,6987,93.47359381708888,16.35895234006011,286.6391459657944,126.62148316932637
19109,62553,4310,10439,93.73503209119647,19.90612127598429,473.6623269798855,239.71024175032656
19111,58094,3250,23857,94.08559332690615,20.342037976275307,869.6229067820143,484.03512269255833
19113,75457,1426,155869,94.9951561888509,34.59186881291341,3042.3582957962067,1775.8645781703062
19115,72500,7373,7582,86.07227644420998,14.428910577683988,362.13395311679903,150.12994371543607
19117,63405,7681,6066,92.36729310913287,14.886251236399604,341.04398543296435,143.60362112425994
19119,73735,4042,7724,94.71776281719316,19.432936302433973,378.55514789789873,179.46308812677887
19121,88110,4806,11322,96.996996996997,25.80816110227875,623.6112571145585,321.37517016720506
19123,65200,3944,14716,93.19787985865725,22.383799945637403,639.6264534867206,313.8088590209014
19125,74193,3055,22248,94.09834591873427,31.724199928083422,965.3481237356812,601.4931421055438
19127,70828,2981,26441,85.1934495669604,21.00903899247381,962.3959684038582,479.23376341822996
19129,81907,4106,10081,95.05009423668287,30.522765598650928,567.7851706411501,325.92944021674384
19131,66056,5753,7240,92.2513812154696,21.43646408839779,409.61323220814046,200.68383093812017
19133,59897,3770,6202,93.03450499838762,15.688487584650114,325.7483691440373,124.63145670335399
19135,76324,11735,5203,93.04247549490678,22.66000384393619,422.64287525048854,199.22098283062454
19137,61261,3887,7219,91.63319019254745,18.603684720875467,455.78613405850774,184.2878183711555
19139,67427,3296,28939,90.11023186703065,23.217802964857114,1128.1653247640613,602.7362607310099
19141,65076,6868,9734,90.73351140332854,21.573864803780562,536.8184050496034,265.0660295096299
